customer_id,age,gender,income,occupation,city,tenure_years,avg_balance,monthly_deposits,monthly_withdrawals,digital_txn_ratio,card_limit,utilization_ratio,delinquency_12m,loan_type,monthly_emi,overdue_flag,mf_investment,fd_amount,insurance_policy,shopping_spend,travel_spend,utility_spend,wallet_spend,total_spend_6m,has_credit_card,has_loan,has_investments,spend_to_income,emi_to_income,high_credit_util,digital_engagement_score,txn_activity_score,total_investments,wealth_tier,risk_flag,risk_score,product_count,cluster_kmeans,cluster_gmm
2079,32,Male,800000,Student,East Shawn,17,63575.29,6,7,0.3,200000.0,0.3,0.0,Auto,21778.0,0.0,213353.0,50000.0,0.0,60709,40099,16839,21439,139086,1,1,1,0.1738572826783966,0.3266651000234996,0,0.34,13,263353.0,High,0,0.0,3,2,3
2080,21,Female,350000,Student,Natashatown,7,98100.4,10,15,0.45,300000.0,0.76,0.0,Personal,3003.0,0.0,0.0,0.0,0.0,26545,54484,19773,30052,130854,1,1,0,0.373867503235705,0.1029564700638835,1,0.5366666666666666,25,0.0,Low,0,2.0,2,2,2
2081,42,Female,500000,Self-Employed,Heatherfort,14,144400.41,7,15,0.52,300000.0,0.51,0.0,0,0.0,0.0,144377.0,200000.0,0.0,35131,39300,16422,16862,107715,1,0,1,0.2154295691408617,0.0,0,0.4986666666666667,22,344377.0,High,0,0.0,2,2,3
2082,52,Female,500000,Retired,Holmesfurt,18,128881.07,9,10,0.48,300000.0,0.78,1.0,Personal,12322.0,0.0,0.0,0.0,0.0,47046,46965,14682,22963,131656,1,1,0,0.2633114733770532,0.2957209026983352,1,0.528,19,0.0,Low,1,5.0,2,2,0
2083,59,Male,1200000,Retired,Hoganville,18,150685.24,2,13,0.27,300000.0,0.86,0.0,0,0.0,0.0,0.0,0.0,0.0,45323,42991,15737,20060,124111,1,0,0,0.1034257471452107,0.0,1,0.2153333333333333,15,0.0,Low,0,2.0,1,2,1
2084,64,Female,500000,Student,West Laurie,2,12550.04,12,2,0.33,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36138,44869,19957,23741,124705,0,0,0,0.2494095011809976,0.0,0,0.518,14,0.0,Low,0,0.0,0,0,3
2085,27,Female,350000,Student,Lake Melindamouth,6,93454.58,2,16,0.57,200000.0,0.69,1.0,0,0.0,0.0,0.0,0.0,0.0,38729,31314,17835,29317,117195,1,0,0,0.3348419004517129,0.0,0,0.3953333333333333,18,0.0,Low,1,3.0,1,2,2
2086,29,Female,1200000,Self-Employed,Port Jamesshire,14,45262.24,1,3,0.9,0.0,0.0,0.0,0,0.0,0.0,129655.0,50000.0,1.0,47367,40139,14324,31220,133050,0,0,1,0.1108749076042436,0.0,0,0.5666666666666667,4,179655.0,Medium,0,0.0,1,0,3
2087,28,Male,1800000,Self-Employed,Lake Kelliborough,3,2000.0,11,19,0.76,0.0,0.0,0.0,Personal,23631.0,0.0,0.0,0.0,0.0,38744,42948,13211,31678,126581,0,1,0,0.0703227387095896,0.157538949740335,0,0.7493333333333333,30,0.0,Low,0,0.0,1,0,1
2088,38,Male,350000,Student,Stevenville,4,2490.61,9,14,0.89,100000.0,0.41,0.0,0,0.0,0.0,0.0,0.0,0.0,44365,24941,16433,23169,108908,1,0,0,0.3111648252433564,0.0,0,0.774,23,0.0,Low,0,0.0,1,0,3
2089,59,Male,1800000,Retired,Lawsonchester,12,83072.23,4,13,0.57,100000.0,0.26,0.0,Personal,15762.0,0.0,0.0,0.0,0.0,42752,30195,14406,23506,110859,1,1,0,0.0615882991176116,0.1050792994713368,0,0.4486666666666666,17,0.0,Low,0,0.0,2,0,1
2090,22,Female,500000,Self-Employed,South Michele,16,6299.07,9,2,0.57,100000.0,0.47,1.0,0,0.0,0.0,0.0,0.0,0.0,43777,41711,24458,23154,133100,1,0,0,0.2661994676010648,0.0,0,0.582,11,0.0,Low,1,3.0,1,2,2
2091,40,Male,350000,Self-Employed,Benderburgh,4,44039.33,2,10,0.59,0.0,0.0,0.0,0,0.0,0.0,290143.0,50000.0,1.0,49104,46866,18743,25388,140101,0,0,1,0.4002874277502064,0.0,0,0.4073333333333333,12,340143.0,High,0,0.0,1,0,3
2092,35,Female,350000,Salaried,Bobbyland,1,2000.0,10,1,0.36,200000.0,0.51,0.0,0,0.0,0.0,0.0,0.0,0.0,39267,34827,15658,10480,100232,1,0,0,0.2863763246390725,0.0,0,0.4826666666666667,11,0.0,Low,0,0.0,1,0,3
2093,27,Male,350000,Retired,Angelatown,12,146562.81,9,10,0.94,300000.0,0.35,0.0,0,0.0,0.0,194589.0,50000.0,0.0,41078,36075,18906,18672,114731,1,0,1,0.3278019205659412,0.0,0,0.8039999999999999,19,244589.0,High,0,0.0,2,1,3
2094,62,Female,350000,Self-Employed,South Ericafort,18,75833.96,4,8,0.85,100000.0,0.35,0.0,0,0.0,0.0,92578.0,0.0,1.0,51213,28283,19932,21747,121175,1,0,1,0.3462132965334384,0.0,0,0.6166666666666667,12,92578.0,Medium,0,0.0,2,0,3
2095,62,Female,350000,Retired,Joneshaven,12,2000.0,13,16,0.98,200000.0,0.16,0.0,Home,28826.0,0.0,0.0,0.0,0.0,40463,24317,14306,15501,94587,1,1,0,0.270247799292002,0.9882861159045976,0,0.9346666666666666,29,0.0,Low,0,0.0,2,1,3
2096,59,Female,500000,Student,Edwardshaven,10,25515.98,2,1,0.79,100000.0,0.82,0.0,Home,25789.0,0.0,0.0,0.0,0.0,45936,43544,16390,23458,129328,1,1,0,0.2586554826890346,0.6189211458924986,1,0.5273333333333333,3,0.0,Low,0,2.0,2,2,0
2097,35,Male,500000,Retired,Aaronbury,17,112819.74,10,17,0.27,50000.0,0.21,0.0,Auto,33735.0,1.0,118467.0,0.0,1.0,60738,35415,18949,29544,144646,1,1,1,0.2892914214171572,0.8096205691063415,0,0.4286666666666666,27,118467.0,Medium,1,3.0,3,2,0
2098,24,Male,500000,Self-Employed,Annview,9,159677.57,4,6,0.64,300000.0,0.32,0.0,Home,21332.0,0.0,206021.0,200000.0,0.0,48816,33234,21311,32597,135958,1,1,1,0.2719154561690877,0.5119557130628866,0,0.4906666666666667,10,406021.0,High,0,0.0,3,1,3
2099,51,Male,800000,Self-Employed,Timothychester,7,2000.0,9,2,0.21,200000.0,0.26,0.0,0,0.0,0.0,0.0,0.0,0.0,53831,39438,19456,19734,132459,1,0,0,0.1655735430330712,0.0,0,0.366,11,0.0,Low,0,0.0,1,0,3
2100,54,Female,200000,Retired,Phillipsbury,6,108890.46,9,18,0.47,0.0,0.0,0.0,Personal,29011.0,0.0,0.0,0.0,0.0,38141,31471,18110,8193,95915,0,1,0,0.4795726021369893,1.740555566666,0,0.522,27,0.0,Low,0,0.0,1,1,0
2101,54,Male,800000,Retired,North Brandon,14,79101.25,9,12,0.7,100000.0,0.23,1.0,Auto,35473.0,0.0,0.0,0.0,0.0,53756,36223,20567,25405,135951,1,1,0,0.169938537576828,0.5320870186947195,0,0.6599999999999999,21,0.0,Low,1,3.0,2,2,2
2102,26,Female,800000,Student,West Elizabeth,18,198961.1,13,8,0.36,50000.0,0.84,0.0,Home,16347.0,0.0,49119.0,200000.0,0.0,52708,37212,17304,18186,125410,1,1,1,0.1567623040471199,0.2452013219801702,1,0.5626666666666666,21,249119.0,High,0,2.0,3,2,2
2103,52,Female,350000,Student,Terribury,10,135327.59,13,17,0.39,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,58748,32258,20842,17115,128963,0,0,0,0.3684646615295385,0.0,0,0.5806666666666667,30,0.0,Low,0,0.0,0,0,3
2104,23,Female,200000,Student,Gutierrezchester,16,2000.0,6,19,0.67,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,62205,53873,17499,14720,148297,0,0,0,0.741481292593537,0.0,0,0.562,25,0.0,Low,0,0.0,0,1,3
2105,37,Male,500000,Retired,Rodriguezview,2,62221.82,8,18,0.39,300000.0,0.88,1.0,Personal,25489.0,0.0,288545.0,100000.0,1.0,51365,35169,19307,22462,128303,1,1,1,0.2566054867890264,0.6117213186883516,1,0.4473333333333333,26,388545.0,High,1,5.0,3,2,0
2106,24,Male,200000,Student,North Dannyshire,17,130741.03,7,11,0.35,200000.0,0.38,0.0,Personal,39767.0,0.0,123015.0,50000.0,0.0,40507,37857,14042,23680,116086,1,1,1,0.5804270978645106,2.3858768473891563,0,0.3966666666666666,18,173015.0,Medium,0,0.0,3,1,0
2107,26,Male,800000,Self-Employed,West Elizabethton,10,138015.04,9,15,0.78,300000.0,0.49,0.0,0,0.0,0.0,0.0,0.0,0.0,40688,24468,18313,22599,106068,1,0,0,0.1325848342689571,0.0,0,0.708,24,0.0,Low,0,0.0,1,0,3
2108,29,Female,350000,Student,Davismouth,19,36615.61,11,17,0.27,200000.0,0.68,0.0,Auto,31167.0,0.0,293899.0,50000.0,1.0,25998,36379,14298,21259,97934,1,1,1,0.2798106291124883,1.0685462212724135,0,0.4553333333333333,28,343899.0,High,0,0.0,3,1,3
2109,41,Female,350000,Retired,Christopherchester,4,70609.77,4,18,0.99,100000.0,0.76,0.0,Personal,10951.0,0.0,0.0,0.0,0.0,49793,41827,15944,18146,125710,1,1,0,0.3591704023702789,0.3754499845719575,1,0.7006666666666667,22,0.0,Low,0,2.0,2,2,2
2110,44,Female,1800000,Salaried,West Codyport,3,46895.73,9,8,0.49,100000.0,0.46,0.0,Personal,37006.0,0.0,209217.0,100000.0,1.0,46047,34579,22510,19847,122983,1,1,1,0.0683238509311939,0.2467050219665202,0,0.534,17,309217.0,High,0,0.0,3,2,1
2111,24,Female,350000,Student,Davilahaven,8,87167.4,4,18,0.77,0.0,0.0,0.0,Personal,31459.0,0.0,149045.0,100000.0,1.0,48668,34142,18414,28314,129538,0,1,1,0.3701075139785315,1.0785573066066303,0,0.5686666666666667,22,249045.0,High,0,0.0,2,1,3
2112,55,Female,350000,Self-Employed,Troymouth,12,151351.7,3,6,0.27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29039,48489,22256,15786,115570,0,0,0,0.3301990565741241,0.0,0,0.242,9,0.0,Low,0,0.0,0,0,3
2113,45,Male,800000,Student,Rogersfurt,4,120196.57,5,11,0.41,300000.0,0.91,0.0,Home,3368.0,0.0,0.0,0.0,0.0,31523,41300,17283,20789,110895,1,1,0,0.1386185767267791,0.0505192422113668,1,0.3793333333333333,16,0.0,Low,0,2.0,2,2,1
2114,34,Female,200000,Retired,East Ashleychester,6,95233.23,6,16,0.43,50000.0,0.21,0.0,Auto,18038.0,1.0,31135.0,200000.0,0.0,44266,19633,13604,16336,93839,1,1,1,0.4691926540367298,1.0822150670959745,0,0.418,22,231135.0,High,1,3.0,3,1,0
2115,37,Male,350000,Salaried,Mosleyshire,17,108426.34,6,10,0.53,50000.0,0.46,0.0,Auto,29254.0,0.0,0.0,0.0,0.0,58758,37394,9553,25797,131502,1,1,0,0.3757189265173528,1.002959898517765,0,0.478,16,0.0,Low,0,0.0,2,1,3
2116,55,Male,500000,Student,Mcdonaldfurt,2,205683.12,13,14,0.24,0.0,0.0,0.0,Home,23165.0,0.0,0.0,0.0,0.0,37325,25682,19505,28176,110688,0,1,0,0.2213755572488855,0.5559466572802253,0,0.4906666666666667,27,0.0,Low,0,0.0,1,0,3
2117,33,Male,500000,Student,Karenborough,11,131523.99,13,9,0.71,300000.0,0.7,0.0,Auto,4979.0,0.0,0.0,0.0,0.0,50160,22926,19187,19938,112211,1,1,0,0.2244215511568977,0.119493132164828,0,0.7726666666666666,22,0.0,Low,0,0.0,2,2,3
2118,46,Female,500000,Student,Timothymouth,11,131144.5,2,16,0.85,100000.0,0.4,1.0,0,0.0,0.0,158223.0,200000.0,1.0,45952,24806,14776,19602,105136,1,0,1,0.210271579456841,0.0,0,0.5633333333333334,18,358223.0,High,1,3.0,2,2,2
2119,23,Female,350000,Retired,Robertsview,12,2000.0,3,15,0.25,200000.0,0.17,0.0,Home,12768.0,1.0,271220.0,50000.0,1.0,46885,37961,11653,33454,129953,1,1,1,0.3712932248765003,0.4377449916002879,0,0.23,18,321220.0,High,1,3.0,3,2,0
2120,44,Female,1200000,Retired,Grimesbury,7,74639.85,1,12,0.58,0.0,0.0,0.0,Home,20639.0,0.0,185291.0,100000.0,1.0,42413,44621,16766,15137,118937,0,1,1,0.0991140840715966,0.2063879361206388,0,0.3746666666666666,13,285291.0,High,0,0.0,2,0,3
2121,59,Female,200000,Retired,Donnatown,13,141986.36,7,12,0.36,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29404,21417,13324,20444,84589,0,0,0,0.4229428852855735,0.0,0,0.4026666666666667,19,0.0,Low,0,0.0,0,0,3
2122,32,Female,500000,Self-Employed,Mayotown,10,26949.84,12,6,0.6,0.0,0.0,0.0,Home,33654.0,0.0,49414.0,0.0,1.0,59091,29775,21220,21763,131849,0,1,1,0.2636974726050548,0.8076766157612217,0,0.68,18,49414.0,Low,0,0.0,2,1,3
2123,53,Male,350000,Salaried,New Kennethton,16,21747.03,3,14,0.56,100000.0,0.36,0.0,Home,7589.0,1.0,0.0,0.0,0.0,53558,38241,20397,32826,145022,1,1,0,0.4143473875788926,0.2601853650731975,0,0.416,17,0.0,Low,1,3.0,2,2,0
2124,55,Male,500000,Self-Employed,Whitestad,5,94045.72,7,15,0.92,50000.0,0.28,0.0,Auto,18459.0,0.0,0.0,0.0,0.0,43737,32251,14049,21630,111667,1,1,0,0.2233335533328933,0.4430053678711711,0,0.7386666666666667,22,0.0,Low,0,0.0,2,0,3
2125,46,Female,500000,Salaried,Port Matthewport,7,197770.22,8,1,0.28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35228,20398,12939,13764,82329,0,0,0,0.1646576706846586,0.0,0,0.3813333333333333,9,0.0,Low,0,0.0,0,0,3
2126,30,Male,500000,Self-Employed,Townsendland,2,38512.34,3,9,0.24,200000.0,0.15,0.0,0,0.0,0.0,80309.0,0.0,1.0,39312,37855,14249,22351,113767,1,0,1,0.2275335449329101,0.0,0,0.224,12,80309.0,Medium,0,0.0,2,0,3
2127,23,Female,200000,Salaried,East Mary,11,2000.0,9,6,0.52,0.0,0.0,0.0,Auto,28632.0,0.0,0.0,0.0,0.0,48024,37954,17465,32768,136211,0,1,0,0.6810515947420263,1.717816930984141,0,0.552,15,0.0,Low,0,0.0,1,1,0
2128,27,Male,350000,Salaried,East Donald,6,79815.49,10,13,0.29,0.0,0.0,0.0,Home,27353.0,1.0,129496.0,0.0,0.0,55690,30435,10554,20176,116855,0,1,1,0.3338704746557867,0.9377849902289064,0,0.4406666666666666,23,129496.0,Medium,1,3.0,2,1,0
2129,61,Female,200000,Salaried,Edwinport,2,24361.56,8,4,0.29,0.0,0.0,0.0,Home,11312.0,1.0,0.0,0.0,0.0,42184,37442,13503,25374,118503,0,1,0,0.5925120374398128,0.6786792792432453,0,0.3873333333333333,12,0.0,Low,1,3.0,1,1,0
2130,36,Male,500000,Retired,Berryville,7,39782.57,7,12,0.73,100000.0,0.52,0.0,Auto,38006.0,0.0,0.0,0.0,0.0,51895,46659,12506,35547,146607,1,1,0,0.2932134135731729,0.9121221090693824,0,0.6246666666666667,19,0.0,Low,0,0.0,2,1,3
2131,59,Male,1200000,Salaried,Levihaven,11,171974.39,13,9,0.29,200000.0,0.53,1.0,0,0.0,0.0,87766.0,100000.0,0.0,26920,31286,16290,30685,105181,1,0,1,0.0876507602910331,0.0,0,0.5206666666666666,22,187766.0,Medium,1,3.0,2,2,1
2132,26,Female,800000,Self-Employed,Lake Brittney,14,128666.41,11,12,0.44,300000.0,0.77,0.0,0,0.0,0.0,44951.0,200000.0,1.0,42345,44925,12499,26311,126080,1,0,1,0.1575998030002462,0.0,1,0.5573333333333333,23,244951.0,High,0,2.0,2,2,2
2133,26,Male,350000,Retired,South Jamesshire,15,193429.53,10,19,0.97,100000.0,0.25,0.0,Home,4471.0,0.0,0.0,0.0,0.0,30223,30305,17076,29109,106713,1,1,0,0.304893414590244,0.1532861730454955,0,0.8486666666666667,29,0.0,Low,0,0.0,2,0,3
2134,49,Female,500000,Self-Employed,Perrymouth,17,130420.59,10,16,0.84,0.0,0.0,0.0,0,0.0,0.0,225147.0,50000.0,0.0,46700,25181,16163,23841,111885,0,0,1,0.223769552460895,0.0,0,0.7706666666666666,26,275147.0,High,0,0.0,1,0,3
2135,53,Male,500000,Student,Kirstenhaven,15,29680.54,8,18,0.75,50000.0,0.65,1.0,0,0.0,0.0,221593.0,100000.0,1.0,42675,28024,16717,27749,115165,1,0,1,0.2303295393409213,0.0,0,0.6633333333333333,26,321593.0,High,1,3.0,2,2,2
2136,25,Female,200000,Self-Employed,Fisherburgh,6,39145.47,9,7,0.99,0.0,0.0,0.0,0,0.0,0.0,88101.0,200000.0,0.0,64379,52004,17851,35051,169285,0,0,1,0.8464207678961605,0.0,0,0.834,16,288101.0,High,0,0.0,1,1,3
2137,57,Male,500000,Self-Employed,Kristinland,10,135494.81,6,9,1.0,50000.0,0.19,0.0,0,0.0,0.0,0.0,0.0,0.0,58417,45424,11651,23029,138521,1,0,0,0.2770414459171081,0.0,0,0.76,15,0.0,Low,0,0.0,1,0,3
2138,35,Male,200000,Salaried,East Donnashire,16,156639.37,2,17,0.63,0.0,0.0,0.0,Home,21701.0,0.0,110243.0,200000.0,1.0,50324,32890,13166,16421,112801,0,1,1,0.5640021799891001,1.3019818810871346,0,0.4313333333333333,19,310243.0,High,0,0.0,2,1,3
2139,64,Female,800000,Student,New Colin,1,2000.0,10,19,0.63,100000.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,43155,26313,16309,29121,114898,1,0,0,0.1436223204720994,0.0,0,0.6446666666666667,29,0.0,Low,0,0.0,1,0,3
2140,36,Female,200000,Retired,Jeremyview,3,2000.0,12,4,0.94,0.0,0.0,0.0,Home,15685.0,0.0,107211.0,0.0,1.0,50798,33449,13390,20860,118497,0,1,1,0.5924820375898121,0.9410435373877568,0,0.884,16,107211.0,Medium,0,0.0,2,1,3
2141,54,Female,1200000,Retired,New Angela,13,153881.16,4,13,0.69,0.0,0.0,0.0,0,0.0,0.0,172839.0,100000.0,1.0,53633,39544,14093,20697,127967,0,0,1,0.1066390778007685,0.0,0,0.5206666666666666,17,272839.0,High,0,0.0,1,0,3
2142,61,Male,350000,Self-Employed,Port Jasonfort,5,77889.48,13,19,0.91,200000.0,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0,47234,37784,19560,7832,112410,1,0,0,0.3211705109413973,0.0,1,0.8926666666666667,32,0.0,Low,0,2.0,1,2,2
2143,48,Female,1200000,Retired,Huntville,13,69681.55,9,5,0.59,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32372,50625,15293,25633,123923,0,0,0,0.1032690806090994,0.0,0,0.594,14,0.0,Low,0,0.0,0,0,3
2144,40,Female,500000,Student,West Kristiborough,13,23618.88,5,14,0.89,300000.0,0.58,0.0,Home,33793.0,0.0,223836.0,100000.0,0.0,30384,31345,20923,26034,108686,1,1,1,0.2173715652568695,0.8110125356991432,0,0.6673333333333333,19,323836.0,High,0,0.0,3,1,3
2145,47,Female,350000,Self-Employed,West Jessica,7,123450.1,3,10,0.52,300000.0,0.62,0.0,Auto,9581.0,0.0,78721.0,100000.0,1.0,56342,15445,13020,28651,113458,1,1,1,0.3241647881006054,0.328480166394295,0,0.392,13,178721.0,Medium,0,0.0,3,1,3
2146,62,Male,1200000,Retired,North Gwendolyn,6,2000.0,7,16,0.73,0.0,0.0,0.0,Auto,28545.0,0.0,137262.0,200000.0,1.0,37228,39725,12077,21190,110220,0,1,1,0.0918499234583971,0.2854471455285447,0,0.6246666666666667,23,337262.0,High,0,0.0,2,0,3
2147,25,Female,1200000,Student,South Hunter,2,57040.68,1,15,0.66,0.0,0.0,0.0,Personal,18095.0,0.0,106382.0,0.0,0.0,56564,34221,19434,10287,120506,0,1,1,0.1004215829820141,0.1809481905180948,0,0.4226666666666667,16,106382.0,Medium,0,0.0,2,0,3
2148,35,Female,500000,Student,West Tyler,16,2000.0,9,18,0.71,100000.0,0.49,0.0,Personal,9307.0,0.0,0.0,0.0,0.0,47394,26310,16898,24166,114768,1,1,0,0.2295355409289181,0.2233626392966569,0,0.6659999999999999,27,0.0,Low,0,0.0,2,0,3
2149,51,Male,500000,Student,Port Shannonmouth,19,40210.45,1,5,0.82,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34099,27254,14727,25989,102069,0,0,0,0.2041375917248165,0.0,0,0.5186666666666666,6,0.0,Low,0,0.0,0,0,3
2150,59,Male,1800000,Salaried,North Ryanville,3,2000.0,7,15,0.36,50000.0,0.92,0.0,0,0.0,0.0,0.0,0.0,0.0,43713,26474,15129,15793,101109,1,0,0,0.0561716354602025,0.0,1,0.4026666666666667,22,0.0,Low,0,2.0,1,2,1
2151,49,Male,1200000,Student,Jacobville,1,62584.83,1,3,0.68,300000.0,0.88,0.0,0,0.0,0.0,0.0,0.0,0.0,44597,44225,16205,20327,125354,1,0,0,0.1044615796153503,0.0,1,0.4346666666666667,4,0.0,Low,0,2.0,1,2,1
2152,58,Female,800000,Retired,West Heathertown,1,2000.0,8,18,0.56,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48703,29233,17484,12483,107903,0,0,0,0.1348785814017732,0.0,0,0.5493333333333333,26,0.0,Low,0,0.0,0,0,3
2153,41,Male,500000,Retired,North Mary,6,82944.0,2,17,0.7,200000.0,0.64,0.0,0,0.0,0.0,138711.0,50000.0,1.0,30291,43898,13726,28927,116842,1,0,1,0.2336835326329347,0.0,0,0.4733333333333333,19,188711.0,Medium,0,0.0,2,2,3
2154,22,Female,200000,Student,South Joshua,11,144599.54,11,10,0.69,200000.0,0.33,0.0,Personal,6440.0,0.0,0.0,0.0,0.0,53171,28548,15658,29936,127313,1,1,0,0.6365618171909141,0.3863768173909565,0,0.7073333333333334,21,0.0,Low,0,0.0,2,1,3
2155,38,Male,1200000,Retired,New Rebecca,3,19951.45,1,9,0.93,100000.0,0.56,1.0,0,0.0,0.0,0.0,0.0,0.0,50312,36805,15517,26110,128744,1,0,0,0.1072865772611856,0.0,0,0.5846666666666667,10,0.0,Low,1,3.0,1,2,1
2156,55,Female,800000,Self-Employed,Susanfort,7,116762.38,8,7,0.44,100000.0,0.55,0.0,Personal,33944.0,0.0,0.0,0.0,0.0,45265,32444,11865,20067,109641,1,1,0,0.1370510786861516,0.5091523627145592,0,0.4773333333333334,15,0.0,Low,0,0.0,2,0,3
2157,21,Male,1200000,Student,Justinville,6,127775.77,5,16,0.36,200000.0,0.33,0.0,Personal,24531.0,0.0,0.0,0.0,0.0,39059,39007,19649,16017,113732,1,1,0,0.0947765876861769,0.2453075469245307,0,0.3493333333333333,21,0.0,Low,0,0.0,2,0,3
2158,40,Male,200000,Retired,Atkinschester,19,89978.99,11,11,0.81,50000.0,0.71,0.0,Personal,35115.0,0.0,0.0,0.0,0.0,33465,44916,16276,23866,118523,1,1,0,0.5926120369398153,2.1067735935843848,1,0.7793333333333333,22,0.0,Low,0,2.0,2,1,0
2159,22,Female,800000,Retired,Port Rachelbury,12,124425.27,11,3,0.29,0.0,0.0,0.0,Personal,27866.0,1.0,12445.0,0.0,0.0,43749,43625,19985,25970,133329,0,1,1,0.1666610416736979,0.4179837302440463,0,0.4673333333333333,14,12445.0,Low,1,3.0,2,2,2
2160,30,Male,200000,Self-Employed,East Catherinechester,2,120193.07,9,3,0.64,100000.0,0.29,0.0,0,0.0,0.0,0.0,0.0,0.0,46241,48690,17718,27859,140508,1,0,0,0.7025364873175635,0.0,0,0.624,12,0.0,Low,0,0.0,1,1,3
2161,54,Female,500000,Retired,Chadburgh,10,37805.34,8,6,0.43,50000.0,0.46,0.0,0,0.0,0.0,0.0,0.0,0.0,39646,40600,18669,22867,121782,1,0,0,0.2435635128729742,0.0,0,0.4713333333333334,14,0.0,Low,0,0.0,1,0,3
2162,32,Male,350000,Student,Port Elizabethborough,17,131994.65,11,16,0.88,300000.0,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,56552,46145,12932,24639,140268,1,0,0,0.4007645692440879,0.0,0,0.8213333333333334,27,0.0,Low,0,0.0,1,0,3
2163,26,Male,1200000,Retired,Mcbrideburgh,3,131961.26,9,19,0.3,50000.0,0.29,0.0,0,0.0,0.0,192500.0,50000.0,1.0,51851,16716,23434,17331,109332,1,0,1,0.0911099240750632,0.0,0,0.42,28,242500.0,High,0,0.0,2,0,3
2164,30,Male,800000,Student,South Jefferyshire,13,168477.87,1,16,0.37,100000.0,0.18,1.0,0,0.0,0.0,220879.0,100000.0,1.0,41945,39878,19371,23048,124242,1,0,1,0.1553023058721176,0.0,0,0.2486666666666666,17,320879.0,High,1,3.0,2,2,2
2165,46,Female,800000,Student,North Michele,12,2000.0,3,19,0.57,50000.0,0.78,0.0,0,0.0,0.0,0.0,0.0,0.0,38227,42871,18164,24129,123391,1,0,0,0.1542385572018035,0.0,1,0.422,22,0.0,Low,0,2.0,1,2,2
2166,46,Female,350000,Self-Employed,Ryanborough,15,2000.0,8,5,0.39,0.0,0.0,0.0,0,0.0,0.0,103418.0,0.0,0.0,53221,34166,25544,22576,135507,0,0,1,0.3871617509664258,0.0,0,0.4473333333333333,13,103418.0,Medium,0,0.0,1,0,3
2167,36,Male,200000,Self-Employed,Silvamouth,5,102087.33,4,17,0.81,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59912,33147,16544,27140,136743,0,0,0,0.6837115814420928,0.0,0,0.5926666666666667,21,0.0,Low,0,0.0,0,0,3
2168,23,Male,1200000,Student,New Nicolemouth,13,232128.77,10,2,0.75,300000.0,0.86,0.0,0,0.0,0.0,0.0,0.0,0.0,47008,35658,14131,32390,129187,1,0,0,0.1076557436202136,0.0,1,0.7166666666666666,12,0.0,Low,0,2.0,1,2,1
2169,36,Male,500000,Retired,Lake Cynthiamouth,2,20668.45,9,14,0.94,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,60346,36447,15759,22341,134893,0,0,0,0.2697854604290791,0.0,0,0.8039999999999999,23,0.0,Low,0,0.0,0,0,3
2170,47,Female,800000,Student,New Brian,6,125933.94,9,7,0.58,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,52201,47877,15217,12388,127683,0,0,0,0.1596035504955618,0.0,0,0.588,16,0.0,Low,0,0.0,0,0,3
2171,45,Female,1200000,Self-Employed,West Andreaville,8,36526.11,8,4,0.81,50000.0,0.81,0.0,0,0.0,0.0,161062.0,50000.0,1.0,57970,38666,16575,21843,135054,1,0,1,0.1125449062125781,0.0,1,0.6993333333333334,12,211062.0,High,0,2.0,2,2,1
2172,53,Female,500000,Salaried,Wagnerburgh,6,170827.66,2,14,0.94,0.0,0.0,0.0,Home,29356.0,0.0,0.0,0.0,0.0,33891,31095,13520,33157,111663,0,1,0,0.2233255533488933,0.7045270913498076,0,0.6173333333333333,16,0.0,Low,0,0.0,1,0,3
2173,41,Male,350000,Salaried,West Susan,8,87144.59,5,13,0.8,300000.0,0.61,0.0,Personal,15660.0,0.0,0.0,0.0,0.0,36089,27972,19248,24512,107821,1,1,0,0.3080591198310862,0.5368958778556163,0,0.6133333333333333,18,0.0,Low,0,0.0,2,1,3
2174,51,Male,500000,Self-Employed,Huffside,16,2000.0,2,13,0.48,0.0,0.0,0.0,0,0.0,0.0,183746.0,100000.0,0.0,33816,20024,16530,31445,101815,0,0,1,0.2036295927408145,0.0,0,0.3413333333333333,15,283746.0,High,0,0.0,1,0,3
2175,29,Male,200000,Student,Hatfieldside,10,89840.55,8,15,0.58,300000.0,0.81,0.0,Personal,20480.0,0.0,54628.0,50000.0,1.0,30707,27501,19074,15381,92663,1,1,1,0.4633126834365828,1.2287262764234146,1,0.5613333333333334,23,104628.0,Medium,0,2.0,3,1,0
