customer_id,age,gender,income,occupation,city,tenure_years,avg_balance,monthly_deposits,monthly_withdrawals,digital_txn_ratio,card_limit,utilization_ratio,delinquency_12m,loan_type,monthly_emi,overdue_flag,mf_investment,fd_amount,insurance_policy,shopping_spend,travel_spend,utility_spend,wallet_spend,total_spend_6m,has_credit_card,has_loan,has_investments
2332,32,Female,800000,Salaried,New Jacquelinestad,2,185366.1,10,5,0.84,200000.0,0.43,0.0,0,0.0,0.0,0.0,0.0,0.0,60297,42761,17580,21585,142223,1,0,0
2333,42,Female,350000,Salaried,Rhondaborough,15,83527.33,14,19,0.6,50000.0,0.36,0.0,0,0.0,0.0,0.0,0.0,0.0,49926,27919,13615,14495,105955,1,0,0
2334,23,Female,500000,Retired,Emilyshire,5,2000.0,3,4,0.84,100000.0,0.71,0.0,0,0.0,0.0,0.0,0.0,0.0,44650,45736,13720,27056,131162,1,0,0
2335,44,Female,800000,Salaried,Rachaelhaven,1,43311.56,8,2,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45018,29300,19421,22198,115937,0,0,0
2336,28,Female,500000,Self-Employed,Nelsonborough,16,26807.07,6,11,0.21,200000.0,0.26,0.0,Auto,3209.0,1.0,0.0,0.0,0.0,40990,29432,16061,19089,105572,1,1,0
2337,32,Male,350000,Self-Employed,South Christopherhaven,10,99624.51,2,1,0.94,200000.0,0.2,0.0,Auto,31007.0,0.0,53791.0,50000.0,1.0,46473,44373,15532,23873,130251,1,1,1
2338,59,Female,1800000,Retired,West Nicholaston,16,89278.91,5,9,0.68,50000.0,0.52,0.0,0,0.0,0.0,257359.0,200000.0,1.0,57767,35525,15783,14842,123917,1,0,1
2339,64,Male,200000,Salaried,North Alexanderbury,18,119358.97,5,11,0.79,0.0,0.0,0.0,Personal,29411.0,0.0,0.0,0.0,0.0,58781,34269,14469,19030,126549,0,1,0
2340,43,Female,200000,Salaried,Williamsfort,13,60001.12,8,4,0.45,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26549,29915,16598,30439,103501,0,0,0
2341,52,Female,800000,Self-Employed,New Lisa,4,78628.28,13,10,0.3,50000.0,0.23,0.0,0,0.0,0.0,118283.0,0.0,1.0,73545,27758,19288,25710,146301,1,0,1
2342,25,Male,350000,Student,South Timothy,9,99669.62,2,17,0.8,50000.0,0.65,0.0,Auto,21017.0,0.0,278744.0,100000.0,1.0,41820,32252,18392,23796,116260,1,1,1
2343,30,Male,1200000,Student,Chelseaport,17,102135.03,4,10,0.67,50000.0,0.31,0.0,Home,38145.0,0.0,230890.0,0.0,1.0,61802,28900,17683,22698,131083,1,1,1
2344,38,Male,1200000,Retired,New Joel,5,80699.1,2,6,0.49,50000.0,0.13,0.0,0,0.0,0.0,66546.0,0.0,0.0,54232,37182,15113,19691,126218,1,0,1
2345,36,Male,500000,Salaried,Leeview,18,118611.06,2,14,0.96,200000.0,0.62,0.0,0,0.0,0.0,0.0,0.0,0.0,49803,30892,13817,31551,126063,1,0,0
2346,49,Female,800000,Student,South Leslie,14,54135.79,5,1,0.9,0.0,0.0,0.0,Home,12552.0,0.0,0.0,0.0,0.0,57449,47526,12383,23572,140930,0,1,0
2347,35,Female,500000,Salaried,Beanhaven,17,8636.84,1,8,0.5,300000.0,0.15,0.0,Auto,10605.0,0.0,0.0,0.0,0.0,51604,15952,18949,25222,111727,1,1,0
2348,43,Male,500000,Student,Lake Angelaville,17,56335.97,1,5,0.36,50000.0,0.95,0.0,Auto,11337.0,0.0,0.0,0.0,0.0,55967,34829,12323,23499,126618,1,1,0
2349,34,Female,500000,Self-Employed,Lake Beth,19,76141.37,5,2,0.96,50000.0,0.43,0.0,0,0.0,0.0,104843.0,0.0,1.0,47750,33854,14744,16660,113008,1,0,1
2350,59,Female,350000,Salaried,East Matthewview,18,7235.56,2,12,0.62,200000.0,0.59,0.0,Home,20702.0,0.0,0.0,0.0,0.0,37348,33493,19432,18532,108805,1,1,0
2351,43,Female,350000,Retired,Phillipschester,1,144745.15,2,4,0.23,300000.0,0.84,0.0,0,0.0,0.0,288108.0,100000.0,0.0,28952,35765,15613,21769,102099,1,0,1
2352,59,Male,500000,Self-Employed,Olsonberg,9,82816.53,4,11,0.48,200000.0,0.58,1.0,Auto,5940.0,0.0,238999.0,50000.0,0.0,49714,27294,17230,27838,122076,1,1,1
2353,53,Male,1200000,Retired,Michellechester,17,136240.76,1,4,0.53,50000.0,0.71,0.0,0,0.0,0.0,0.0,0.0,0.0,57057,47035,13994,33461,151547,1,0,0
2354,39,Male,350000,Salaried,Solisstad,3,2000.0,6,14,0.84,0.0,0.0,0.0,Personal,9305.0,0.0,0.0,0.0,0.0,49225,45120,13532,13319,121196,0,1,0
2355,57,Male,500000,Student,North Michael,4,2000.0,11,15,0.92,100000.0,0.22,0.0,0,0.0,0.0,0.0,0.0,0.0,47548,22357,17213,22549,109667,1,0,0
2356,30,Female,350000,Retired,Leeberg,11,2000.0,8,13,0.36,0.0,0.0,0.0,0,0.0,0.0,245452.0,50000.0,0.0,60968,47053,12671,18712,139404,0,0,1
2357,47,Female,800000,Self-Employed,South Lisamouth,17,136589.55,13,18,0.82,0.0,0.0,0.0,Personal,14944.0,0.0,0.0,0.0,0.0,46889,32396,13477,31495,124257,0,1,0
2358,36,Male,800000,Student,Browningport,3,79467.74,1,18,0.52,50000.0,0.94,0.0,0,0.0,0.0,0.0,0.0,0.0,48743,39807,19631,28911,137092,1,0,0
2359,36,Female,500000,Student,West Williamton,12,85607.51,9,15,0.74,100000.0,0.54,0.0,Auto,36052.0,0.0,272533.0,200000.0,1.0,38762,27591,18614,26744,111711,1,1,1
2360,55,Female,500000,Self-Employed,West Dominique,18,103522.67,6,17,0.53,0.0,0.0,0.0,Home,21027.0,0.0,0.0,0.0,0.0,50810,26128,23886,17982,118806,0,1,0
2361,63,Female,350000,Salaried,North Danielside,17,151855.91,9,9,0.83,100000.0,0.48,0.0,0,0.0,0.0,0.0,0.0,0.0,50777,32419,20490,32160,135846,1,0,0
2362,52,Female,350000,Retired,Christopherview,2,87728.51,2,9,0.56,100000.0,0.48,0.0,0,0.0,0.0,130784.0,200000.0,1.0,43242,25056,10182,38457,116937,1,0,1
2363,29,Male,800000,Student,Juliechester,6,133673.22,10,10,0.78,100000.0,0.47,0.0,0,0.0,0.0,0.0,0.0,0.0,40551,34438,15326,21953,112268,1,0,0
2364,23,Male,500000,Self-Employed,South Valerie,7,223955.2,12,5,0.52,0.0,0.0,0.0,0,0.0,0.0,229012.0,50000.0,1.0,50961,60913,13557,22192,147623,0,0,1
2365,53,Female,800000,Retired,Tonyaview,5,39720.57,9,13,0.25,50000.0,0.5,1.0,Personal,39705.0,0.0,0.0,0.0,0.0,48402,46383,16219,23456,134460,1,1,0
2366,26,Male,1200000,Salaried,Amychester,15,51221.52,12,6,0.33,0.0,0.0,0.0,0,0.0,0.0,245173.0,100000.0,1.0,53819,35375,19104,20641,128939,0,0,1
2367,35,Female,500000,Self-Employed,Port Natalie,14,143270.96,1,2,0.69,0.0,0.0,0.0,Auto,39866.0,0.0,0.0,0.0,0.0,34632,33136,17044,23410,108222,0,1,0
2368,27,Female,350000,Self-Employed,Victorbury,10,49569.5,4,5,0.26,300000.0,0.95,0.0,0,0.0,0.0,160815.0,0.0,0.0,63580,46786,16875,21142,148383,1,0,1
2369,52,Male,350000,Retired,South Hannah,8,31080.97,3,19,0.23,100000.0,0.91,0.0,0,0.0,0.0,49709.0,100000.0,1.0,51758,32938,21933,17629,124258,1,0,1
2370,56,Female,200000,Student,Boydborough,16,128775.39,3,8,0.34,300000.0,0.76,0.0,Auto,11095.0,0.0,287842.0,200000.0,0.0,38100,41492,17979,20153,117724,1,1,1
2371,44,Female,1200000,Self-Employed,Rodriguezton,18,19165.75,11,8,0.59,50000.0,0.89,0.0,Auto,22894.0,1.0,0.0,0.0,0.0,60441,21797,15066,29979,127283,1,1,0
2372,38,Male,1200000,Self-Employed,Tonyville,9,123576.33,12,15,0.78,0.0,0.0,0.0,Personal,38512.0,0.0,180653.0,50000.0,1.0,32596,27886,17938,24183,102603,0,1,1
2373,55,Male,1800000,Self-Employed,Lopezmouth,10,36735.64,8,7,0.43,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,55481,29729,17152,18193,120555,0,0,0
2374,42,Female,200000,Self-Employed,South Michaelmouth,3,7923.39,8,6,0.85,200000.0,0.65,0.0,0,0.0,0.0,229970.0,200000.0,0.0,38871,32886,19485,8678,99920,1,0,1
2375,63,Female,1800000,Self-Employed,Priceland,17,32091.65,10,6,0.5,100000.0,0.5,1.0,Home,12160.0,0.0,0.0,0.0,0.0,44700,39259,19589,31441,134989,1,1,0
2376,59,Male,500000,Student,Christinaside,19,2000.0,3,6,0.23,0.0,0.0,0.0,Personal,25879.0,0.0,52608.0,0.0,0.0,46855,45889,13383,31466,137593,0,1,1
2377,32,Male,500000,Salaried,West Jenniferberg,11,2000.0,11,18,0.32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59332,40985,18009,32094,150420,0,0,0
2378,57,Male,350000,Student,Waltersmouth,18,11363.99,11,12,0.37,200000.0,0.72,0.0,0,0.0,0.0,0.0,0.0,0.0,45301,33731,13535,20888,113455,1,0,0
2379,63,Male,200000,Salaried,Ramosside,2,91287.39,10,9,0.45,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,43863,26929,21665,18960,111417,0,0,0
2380,40,Female,200000,Retired,South Carl,4,39120.45,9,17,0.96,0.0,0.0,0.0,0,0.0,0.0,233212.0,50000.0,1.0,73807,38616,15284,16518,144225,0,0,1
2381,42,Female,1200000,Student,West Colton,19,159946.63,8,14,0.59,200000.0,0.56,0.0,0,0.0,0.0,0.0,0.0,0.0,43662,58650,20795,19938,143045,1,0,0
2382,31,Female,500000,Student,West Matthew,2,149495.74,2,11,0.84,300000.0,0.11,0.0,0,0.0,0.0,0.0,0.0,0.0,53034,36507,21158,36271,146970,1,0,0
2383,28,Male,1200000,Self-Employed,Port Charlesborough,5,36856.13,4,11,0.48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26401,44450,19012,12241,102104,0,0,0
2384,38,Male,350000,Self-Employed,West Deborahside,18,76121.24,12,18,0.29,300000.0,0.49,0.0,Home,8181.0,1.0,217346.0,200000.0,1.0,69368,49494,18409,26371,163642,1,1,1
2385,34,Male,500000,Salaried,West Victoriaberg,3,70447.9,2,15,0.59,0.0,0.0,0.0,Home,21484.0,0.0,0.0,0.0,0.0,45199,48794,16658,16796,127447,0,1,0
2386,29,Female,1200000,Self-Employed,South Nicole,12,140776.57,3,7,0.64,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,63695,37934,24359,30350,156338,0,0,0
2387,32,Male,350000,Self-Employed,Danielsshire,7,128314.39,6,1,0.29,0.0,0.0,0.0,Auto,5754.0,0.0,0.0,0.0,0.0,48793,24630,11803,29162,114388,0,1,0
2388,34,Male,500000,Student,Lake Ronald,11,77813.16,7,13,0.87,100000.0,0.68,0.0,Home,18817.0,0.0,0.0,0.0,0.0,59879,33487,17649,22405,133420,1,1,0
2389,59,Male,350000,Retired,West Lisa,10,209124.4,13,12,0.64,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,43693,40310,19312,32005,135320,0,0,0
2390,63,Male,1800000,Retired,Huntmouth,16,187156.63,14,19,0.94,50000.0,0.44,0.0,Home,18668.0,0.0,0.0,0.0,0.0,47056,35957,15374,18804,117191,1,1,0
2391,42,Female,500000,Self-Employed,Peckberg,12,149329.46,10,17,0.66,100000.0,0.81,0.0,0,0.0,0.0,222624.0,200000.0,0.0,48695,46352,16439,28373,139859,1,0,1
2392,52,Female,350000,Retired,Waltersfurt,13,110220.05,14,12,0.98,200000.0,0.48,0.0,0,0.0,0.0,46492.0,50000.0,1.0,39818,45975,7818,27194,120805,1,0,1
2393,25,Female,350000,Self-Employed,Charlesport,14,2000.0,12,7,0.39,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36349,32077,17476,21768,107670,0,0,0
2394,28,Male,500000,Self-Employed,East Robert,19,42667.34,8,10,0.24,300000.0,0.21,0.0,0,0.0,0.0,0.0,0.0,0.0,36942,48069,14323,22898,122232,1,0,0
2395,55,Male,200000,Salaried,Port Meganville,18,26123.48,7,10,0.97,0.0,0.0,0.0,Home,38129.0,0.0,162718.0,100000.0,1.0,51674,28101,19317,17546,116638,0,1,1
2396,53,Female,500000,Salaried,Greeneland,17,78819.15,5,15,0.47,0.0,0.0,0.0,0,0.0,0.0,230292.0,200000.0,0.0,50647,43828,16563,22550,133588,0,0,1
2397,37,Female,800000,Retired,South Erikton,2,111453.81,14,2,0.2,50000.0,0.36,0.0,0,0.0,0.0,32343.0,200000.0,0.0,43513,27150,19683,19728,110074,1,0,1
2398,26,Male,500000,Self-Employed,Kellyview,3,210227.13,11,10,0.61,0.0,0.0,0.0,0,0.0,0.0,48848.0,100000.0,0.0,57825,34637,12972,20031,125465,0,0,1
2399,32,Male,350000,Salaried,Port Debramouth,13,223906.96,3,14,0.44,0.0,0.0,0.0,Auto,28823.0,0.0,251139.0,200000.0,1.0,38444,40462,22858,29912,131676,0,1,1
2400,22,Male,350000,Retired,West Christopher,17,111865.11,6,1,0.92,300000.0,0.25,0.0,Personal,24535.0,0.0,299672.0,200000.0,0.0,44429,34674,19485,29220,127808,1,1,1
2401,52,Female,200000,Student,Cortezchester,14,52118.78,2,11,0.78,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46700,44153,10148,23783,124784,0,0,0
2402,64,Female,350000,Self-Employed,North Amanda,14,97285.43,9,7,0.24,200000.0,0.84,0.0,Auto,10184.0,0.0,87137.0,0.0,1.0,58367,46529,13973,20723,139592,1,1,1
2403,26,Female,350000,Retired,Codystad,6,195252.27,7,10,0.38,50000.0,0.39,0.0,0,0.0,0.0,236063.0,0.0,1.0,46341,48377,16643,30581,141942,1,0,1
2404,47,Male,200000,Retired,Deleonshire,5,82878.96,1,1,0.28,100000.0,0.55,1.0,Home,34065.0,0.0,95251.0,50000.0,0.0,51371,40217,13170,15715,120473,1,1,1
2405,44,Female,350000,Retired,Shaneside,8,2000.0,7,6,0.7,200000.0,0.4,1.0,0,0.0,0.0,14226.0,200000.0,0.0,34501,47736,13235,21729,117201,1,0,1
2406,35,Male,800000,Salaried,North Heather,1,2031.38,5,11,0.96,300000.0,0.28,0.0,0,0.0,0.0,198576.0,50000.0,1.0,47387,34441,17840,31487,131155,1,0,1
2407,38,Female,800000,Retired,Lake Tammiestad,11,224623.05,8,3,0.99,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,42590,34371,17098,30197,124256,0,0,0
2408,48,Male,500000,Self-Employed,East Chase,7,109484.02,13,1,0.52,0.0,0.0,0.0,Home,27559.0,0.0,0.0,0.0,0.0,40530,45017,13925,22436,121908,0,1,0
2409,43,Female,1200000,Salaried,Michaelmouth,11,136652.98,3,3,0.37,0.0,0.0,0.0,Auto,3099.0,0.0,87411.0,0.0,1.0,52488,31658,19870,21772,125788,0,1,1
2410,42,Female,350000,Salaried,East Ann,10,148530.98,11,17,0.37,100000.0,0.68,0.0,Auto,8024.0,0.0,0.0,0.0,0.0,41892,37674,19570,33919,133055,1,1,0
2411,48,Male,500000,Student,West Amberberg,14,72475.07,8,6,0.57,0.0,0.0,0.0,0,0.0,0.0,293942.0,0.0,0.0,52681,20442,22820,22623,118566,0,0,1
2412,38,Female,800000,Retired,Ronaldbury,8,2000.0,1,12,0.24,100000.0,0.65,0.0,Home,5289.0,1.0,19589.0,50000.0,1.0,63313,30075,17890,25640,136918,1,1,1
2413,62,Female,1200000,Student,Port Lisabury,8,2000.0,13,9,0.76,100000.0,0.48,0.0,Home,34386.0,0.0,16381.0,200000.0,1.0,59215,33981,18578,24054,135828,1,1,1
2414,24,Female,350000,Self-Employed,Stanleyberg,5,129112.92,11,13,0.4,300000.0,0.81,0.0,0,0.0,0.0,78453.0,200000.0,1.0,52583,28411,17023,37385,135402,1,0,1
2415,53,Female,800000,Student,Riverastad,8,55260.08,14,9,0.59,0.0,0.0,0.0,0,0.0,0.0,123506.0,200000.0,0.0,56136,53408,18020,16789,144353,0,0,1
2416,59,Male,500000,Self-Employed,Jasminestad,5,22398.35,1,6,0.65,50000.0,0.7,0.0,Home,30762.0,0.0,101837.0,100000.0,1.0,48679,40327,18497,31506,139009,1,1,1
2417,54,Female,350000,Retired,Coxberg,8,38363.48,1,15,0.22,0.0,0.0,0.0,Auto,15567.0,0.0,37468.0,100000.0,1.0,44212,27072,16464,27551,115299,0,1,1
2418,48,Male,800000,Salaried,Port Marystad,7,53170.98,13,4,0.83,0.0,0.0,0.0,Auto,12863.0,0.0,82599.0,50000.0,1.0,38891,38829,15016,28880,121616,0,1,1
2419,48,Male,200000,Self-Employed,North Ryanhaven,18,98022.81,6,15,0.77,0.0,0.0,0.0,0,0.0,0.0,147530.0,200000.0,1.0,57985,48220,14706,18696,139607,0,0,1
2420,58,Female,1800000,Retired,North Markside,18,59380.62,7,10,0.7,0.0,0.0,0.0,0,0.0,0.0,74213.0,200000.0,1.0,54603,51322,18130,31080,155135,0,0,1
2421,64,Female,350000,Retired,Lake Theresa,7,142586.34,4,12,0.34,200000.0,0.72,0.0,Personal,27050.0,0.0,0.0,0.0,0.0,54199,34190,18211,18858,125458,1,1,0
2422,58,Male,1200000,Self-Employed,New Peter,3,96675.02,13,16,0.91,50000.0,0.76,0.0,Home,6679.0,0.0,39145.0,200000.0,0.0,62345,44825,12464,24734,144368,1,1,1
2423,64,Female,350000,Self-Employed,Patriciachester,10,86296.12,8,2,0.69,50000.0,0.16,0.0,Personal,21210.0,0.0,293418.0,100000.0,0.0,49057,39751,14917,22339,126064,1,1,1
2424,40,Female,350000,Salaried,Lopezbury,11,119878.74,7,10,0.75,200000.0,0.42,0.0,0,0.0,0.0,170852.0,200000.0,1.0,45437,34877,17864,19912,118090,1,0,1
2425,60,Female,1200000,Student,West Stevemouth,7,142208.94,11,3,0.32,0.0,0.0,0.0,Auto,6006.0,0.0,98291.0,100000.0,1.0,58250,54170,18655,29750,160825,0,1,1
2426,43,Male,1200000,Salaried,South Brittanychester,14,2000.0,10,19,0.71,0.0,0.0,0.0,Home,37846.0,0.0,176700.0,0.0,1.0,54570,31793,17289,28385,132037,0,1,1
2427,54,Male,500000,Salaried,Nguyenfurt,9,45252.27,11,2,0.92,50000.0,0.63,0.0,0,0.0,0.0,0.0,0.0,0.0,55390,41345,14760,29738,141233,1,0,0
2428,38,Female,350000,Student,Lake Elizabeth,13,52530.98,7,15,0.48,0.0,0.0,0.0,Home,10927.0,0.0,221997.0,50000.0,0.0,54850,37604,14533,24064,131051,0,1,1
2429,62,Male,200000,Retired,Erictown,14,2000.0,14,17,0.8,200000.0,0.56,0.0,Personal,16056.0,0.0,213183.0,100000.0,0.0,38937,13771,16296,20177,89181,1,1,1
2430,64,Male,500000,Retired,Owensbury,7,127057.09,11,16,0.54,0.0,0.0,0.0,0,0.0,0.0,209204.0,50000.0,0.0,37326,32591,21662,16965,108544,0,0,1
2431,35,Female,350000,Salaried,Jeffersonstad,8,2000.0,2,8,0.52,100000.0,0.48,0.0,Home,39037.0,0.0,232037.0,200000.0,1.0,52763,29949,12374,19925,115011,1,1,1
2432,30,Male,500000,Student,North Brittanychester,19,149135.04,1,4,0.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,54520,30824,18064,18632,122040,0,0,0
2433,39,Male,500000,Self-Employed,New Jasonfurt,15,25735.97,11,11,0.66,200000.0,0.56,0.0,0,0.0,0.0,0.0,0.0,0.0,51721,32218,12149,22264,118352,1,0,0
2434,34,Male,350000,Self-Employed,East Erika,10,31052.74,14,17,0.77,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59086,52849,19431,20395,151761,0,0,0
2435,39,Male,1200000,Retired,Castrochester,3,143307.63,3,8,0.36,0.0,0.0,0.0,Auto,6480.0,0.0,0.0,0.0,0.0,43433,45055,15368,27238,131094,0,1,0
2436,57,Female,1800000,Student,Thomastown,11,38823.03,6,2,0.9,300000.0,0.41,0.0,Personal,9564.0,0.0,269553.0,0.0,1.0,58156,37214,14669,19843,129882,1,1,1
2437,22,Female,200000,Student,Port Jasonfort,6,19061.02,9,4,0.58,100000.0,0.34,0.0,0,0.0,0.0,0.0,0.0,0.0,51712,44763,16063,28937,141475,1,0,0
2438,63,Male,350000,Salaried,Port Roy,12,18660.77,3,5,0.37,0.0,0.0,0.0,Personal,20585.0,0.0,226421.0,50000.0,1.0,51694,53947,17425,20218,143284,0,1,1
2439,49,Male,1200000,Self-Employed,South Joshuahaven,2,170338.59,14,12,0.67,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35485,30432,16240,14871,97028,0,0,0
2440,29,Male,800000,Student,North Sarahside,1,123982.48,8,14,0.79,300000.0,0.39,0.0,Personal,18611.0,0.0,266297.0,200000.0,1.0,51920,25034,17294,35349,129597,1,1,1
2441,30,Male,500000,Retired,Lake Bruce,8,75136.29,4,3,0.94,0.0,0.0,0.0,Personal,27704.0,0.0,257040.0,50000.0,0.0,55939,33113,16779,21101,126932,0,1,1
2442,57,Female,500000,Retired,Lake Cynthiachester,1,2000.0,3,7,0.41,100000.0,0.88,1.0,0,0.0,0.0,182710.0,200000.0,1.0,37794,27051,12822,32419,110086,1,0,1
2443,26,Male,350000,Retired,Reneeport,8,180056.98,11,4,0.5,300000.0,0.86,1.0,Home,12868.0,1.0,121318.0,100000.0,1.0,66198,35208,18003,22404,141813,1,1,1
2444,39,Male,500000,Self-Employed,East Janet,1,32196.99,10,5,0.84,100000.0,0.19,0.0,0,0.0,0.0,84090.0,50000.0,1.0,32472,40808,15998,18832,108110,1,0,1
2445,63,Female,350000,Retired,Randolphland,8,165387.61,12,9,0.66,0.0,0.0,0.0,0,0.0,0.0,78105.0,50000.0,1.0,25612,48471,14306,26625,115014,0,0,1
2446,52,Female,1200000,Retired,East Richardfort,8,73330.97,13,12,0.4,50000.0,0.79,0.0,0,0.0,0.0,199320.0,100000.0,1.0,48657,19134,15994,21547,105332,1,0,1
2447,62,Male,500000,Salaried,Andersonbury,3,137274.77,5,13,0.82,300000.0,0.35,0.0,0,0.0,0.0,34381.0,0.0,1.0,60410,38986,18346,24089,141831,1,0,1
2448,27,Male,800000,Student,Rogerland,18,102061.84,10,15,0.83,0.0,0.0,0.0,Auto,22970.0,0.0,0.0,0.0,0.0,38364,42293,13880,24095,118632,0,1,0
2449,45,Male,350000,Salaried,Port Rebecca,14,43324.87,3,11,0.58,200000.0,0.7,0.0,Personal,15965.0,0.0,0.0,0.0,0.0,65793,44545,18868,24930,154136,1,1,0
2450,44,Male,350000,Self-Employed,Johnstonstad,11,124651.16,13,8,0.54,200000.0,0.36,0.0,0,0.0,0.0,0.0,0.0,0.0,70218,34747,20140,26417,151522,1,0,0
2451,28,Male,200000,Student,Port Michaelside,3,82733.64,9,15,0.25,200000.0,0.66,0.0,Auto,16499.0,0.0,0.0,0.0,0.0,54084,42859,19958,26087,142988,1,1,0
2452,58,Male,500000,Self-Employed,North Michaelville,5,136673.5,8,14,0.55,300000.0,0.71,0.0,0,0.0,0.0,248637.0,0.0,0.0,54899,44964,12465,29321,141649,1,0,1
2453,47,Male,200000,Student,Hermanview,2,155992.54,2,13,0.39,50000.0,0.14,0.0,0,0.0,0.0,0.0,0.0,0.0,54101,48369,10225,32130,144825,1,0,0
2454,52,Female,500000,Salaried,West Rhondabury,17,36354.3,1,18,0.5,50000.0,0.11,1.0,0,0.0,0.0,287160.0,200000.0,1.0,39640,34998,21646,29185,125469,1,0,1
2455,53,Male,500000,Salaried,South Deborahville,16,119559.58,9,10,0.98,300000.0,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,47862,43583,18955,17014,127414,1,0,0
2456,49,Female,350000,Self-Employed,Port Amandachester,17,24554.37,7,15,0.3,200000.0,0.21,0.0,Auto,4411.0,0.0,87974.0,100000.0,1.0,39893,38333,19088,22722,120036,1,1,1
2457,49,Male,500000,Student,North Donaldfurt,5,68184.49,14,4,0.52,100000.0,0.4,0.0,0,0.0,0.0,47860.0,0.0,1.0,50601,42400,14815,23372,131188,1,0,1
2458,30,Male,800000,Retired,Rhodesville,19,26384.83,3,17,0.26,0.0,0.0,0.0,Auto,11847.0,1.0,104499.0,0.0,0.0,50044,37593,12836,26231,126704,0,1,1
2459,33,Female,500000,Salaried,Nancymouth,15,2000.0,14,6,0.49,100000.0,0.17,0.0,Personal,20527.0,0.0,250485.0,0.0,1.0,65062,46744,18102,12184,142092,1,1,1
2460,28,Male,350000,Student,Courtneyshire,17,13166.62,9,3,0.89,0.0,0.0,0.0,Personal,15700.0,0.0,0.0,0.0,0.0,28158,23957,16611,18541,87267,0,1,0
2461,61,Female,500000,Student,Robinsonfort,12,199610.2,13,10,0.28,0.0,0.0,0.0,Home,13964.0,0.0,0.0,0.0,0.0,46835,34764,14068,21107,116774,0,1,0
2462,30,Female,200000,Salaried,West Michelleshire,17,89236.91,14,7,0.31,0.0,0.0,0.0,Personal,4962.0,0.0,0.0,0.0,0.0,40530,29028,14087,19935,103580,0,1,0
2463,45,Female,800000,Salaried,Lake Jason,4,85581.28,11,1,0.86,100000.0,0.85,0.0,0,0.0,0.0,0.0,0.0,0.0,41679,12859,18424,15919,88881,1,0,0
2464,59,Female,500000,Retired,Madisonview,14,135055.96,4,14,0.91,200000.0,0.21,0.0,Personal,7415.0,0.0,225754.0,200000.0,1.0,37241,38558,16121,15653,107573,1,1,1
2465,59,Male,200000,Salaried,Stevenville,1,76221.38,1,3,0.78,0.0,0.0,0.0,Auto,32766.0,0.0,0.0,0.0,0.0,50168,26532,15272,24720,116692,0,1,0
2466,24,Female,1200000,Student,South Tammyfurt,12,108977.4,2,6,0.75,100000.0,0.42,0.0,Auto,19391.0,0.0,112594.0,50000.0,1.0,58538,47229,14377,18489,138633,1,1,1
2467,55,Female,500000,Self-Employed,Flowersfort,6,116582.88,5,12,0.67,200000.0,0.94,0.0,0,0.0,0.0,252228.0,200000.0,0.0,61676,55408,17398,20307,154789,1,0,1
2468,63,Male,800000,Salaried,North Angelamouth,16,96830.0,1,19,0.47,100000.0,0.83,0.0,0,0.0,0.0,0.0,0.0,0.0,48688,31307,19538,28554,128087,1,0,0
2469,27,Male,350000,Salaried,Jessehaven,11,82173.23,14,17,0.37,300000.0,0.53,0.0,0,0.0,0.0,0.0,0.0,0.0,52191,36095,11916,17659,117861,1,0,0
2470,53,Female,350000,Student,Simonshire,7,36505.82,5,12,0.36,100000.0,0.11,0.0,0,0.0,0.0,0.0,0.0,0.0,39728,24092,12749,30083,106652,1,0,0
2471,32,Female,200000,Student,North Maryberg,7,81826.37,5,16,0.67,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59972,35611,16293,19082,130958,0,0,0
2472,62,Female,500000,Student,Coreyborough,8,17003.03,10,15,0.64,100000.0,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,47069,32834,20545,28142,128590,1,0,0
2473,29,Male,500000,Retired,North Jonathan,13,56077.89,14,11,0.87,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46214,53241,19121,27623,146199,0,0,0
2474,33,Female,800000,Retired,South Markport,4,84642.46,4,9,0.3,200000.0,0.83,0.0,0,0.0,0.0,283180.0,100000.0,1.0,42920,33336,22330,17731,116317,1,0,1
2475,45,Male,500000,Self-Employed,Chelseamouth,17,182452.93,12,9,0.88,0.0,0.0,0.0,Auto,25070.0,0.0,0.0,0.0,0.0,60211,32322,16188,21008,129729,0,1,0
