customer_id,month,shopping_spend,travel_spend,utility_spend,wallet_spend
2319,3,6858,2711,1707,4370
2319,4,8958,1618,1107,3276
2319,5,3093,1681,1712,4678
2319,6,12308,6871,929,3088
2320,1,8566,2376,4373,7778
2320,2,14361,650,3229,4701
2320,3,8380,5116,558,3070
2320,4,11891,523,1039,2780
2320,5,12949,11116,4379,866
2320,6,12036,2423,4537,7823
2321,1,12053,11483,3344,3123
2321,2,4623,10757,3736,7061
2321,3,5480,6732,3747,5554
2321,4,6355,6478,2431,7856
2321,5,13995,1265,4319,106
2321,6,9916,2035,945,1336
2322,1,8309,8107,4670,1700
2322,2,11670,8531,4822,3354
2322,3,13976,11707,3130,7596
2322,4,9448,5093,855,7589
2322,5,7272,4992,2025,3954
2322,6,7813,5580,1886,7827
2323,1,8211,968,1306,1555
2323,2,10176,7172,1963,3541
2323,3,10600,1607,1033,6513
2323,4,4047,2516,2120,1566
2323,5,8040,9960,1422,4865
2323,6,6496,6492,4077,1001
2324,1,9186,3565,2939,5410
2324,2,13908,8738,3450,7958
2324,3,6654,301,4674,6727
2324,4,9800,482,2267,3084
2324,5,6553,414,2234,6995
2324,6,11878,9125,4908,6919
2325,1,11851,4598,1873,1202
2325,2,7664,3724,2741,6693
2325,3,2556,9884,1395,1201
2325,4,3751,5503,3324,4366
2325,5,3996,4832,2728,4354
2325,6,6974,2069,2842,1996
2326,1,8944,1376,2286,7985
2326,2,10058,7835,1306,4354
2326,3,6294,523,2078,332
2326,4,4447,8898,4081,5905
2326,5,10838,4185,3325,1523
2326,6,10475,267,771,4240
2327,1,12102,6553,2293,28
2327,2,8675,11613,2019,5806
2327,3,10098,9572,1173,4597
2327,4,8110,9446,1492,4216
2327,5,3224,8538,4932,7882
2327,6,8053,3340,4831,2428
2328,1,13778,5870,2276,7898
2328,2,3165,71,3306,2631
2328,3,7428,5634,2312,5022
2328,4,8820,10462,1476,1711
2328,5,14591,3586,533,7001
2328,6,3085,2174,2241,3806
2329,1,5243,7817,2607,449
2329,2,5845,8892,1190,7179
2329,3,14448,6410,3263,3779
2329,4,9126,5266,3822,683
2329,5,10404,10479,1723,2489
2329,6,11589,2168,2150,2088
2330,1,5247,4266,2884,3445
2330,2,7237,9192,2300,5569
2330,3,14529,6141,1683,5338
2330,4,3472,9226,2663,740
2330,5,12537,3079,3854,6353
2330,6,12016,7469,3960,2699
2331,1,14995,10665,1894,5591
2331,2,2488,3374,2323,4833
2331,3,7955,4495,4154,1680
2331,4,5767,5529,3712,7153
2331,5,13927,10968,3327,7852
2331,6,13784,4061,1035,5674
2332,1,10850,11652,2020,3230
2332,2,6640,8226,3067,3914
2332,3,9336,6735,3591,4570
2332,4,12511,4429,937,880
2332,5,11822,1232,4966,4176
2332,6,9138,10487,2999,4815
2333,1,7302,1364,2516,1164
2333,2,8280,11004,3600,3534
2333,3,7793,9102,1646,1386
2333,4,8756,4607,1416,5277
2333,5,13143,1709,2016,1222
2333,6,4652,133,2421,1912
2334,1,3562,8500,916,7677
2334,2,10555,10228,2825,2876
2334,3,3527,9437,2358,5379
2334,4,6298,9731,1306,5150
2334,5,6560,4296,2577,1268
2334,6,14148,3544,3738,4706
2335,1,13312,3320,4141,3300
2335,2,2187,10634,3165,2349
2335,3,14144,2836,996,385
2335,4,3249,1830,4694,2464
2335,5,1744,8644,3124,6316
2335,6,10382,2036,3301,7384
2336,1,14811,7092,656,4924
2336,2,2374,8775,2347,736
2336,3,9824,410,2004,4069
2336,4,1435,5455,3563,2810
2336,5,9351,4567,3957,2881
2336,6,3195,3133,3534,3669
2337,1,6606,4607,3365,2811
2337,2,12041,11094,3640,1386
2337,3,11562,8791,1685,626
2337,4,2322,7700,531,7854
2337,5,2392,7637,1877,6742
2337,6,11550,4544,4434,4454
2338,1,12108,7015,2739,475
2338,2,13425,2558,3516,473
2338,3,9688,8301,3622,801
2338,4,6005,1497,1880,1502
2338,5,10509,6703,527,4471
2338,6,6032,9451,3499,7120
2339,1,14689,2010,3892,2023
2339,2,4131,4320,4352,1476
2339,3,13339,7780,1883,2858
2339,4,9923,10199,2247,6567
2339,5,3089,5540,1479,5526
2339,6,13610,4420,616,580
2340,1,3145,10489,2010,4986
2340,2,1185,1766,4075,5933
2340,3,9022,1808,1916,4931
2340,4,3781,1775,3521,5405
2340,5,6982,3644,692,4025
2340,6,2434,10433,4384,5159
2341,1,9508,7159,4972,2344
2341,2,14911,189,3164,6693
2341,3,13277,3819,2724,1769
2341,4,14034,1768,3461,7522
2341,5,11973,4580,4344,5476
2341,6,9842,10243,623,1906
2342,1,4786,4718,1807,7414
2342,2,14529,7457,4523,4288
2342,3,6893,7072,1557,2119
2342,4,1015,5199,3655,1165
2342,5,5729,2749,2997,6546
2342,6,8868,5057,3853,2264
2343,1,14744,7442,3951,7661
2343,2,14616,3055,1220,2589
2343,3,2995,9784,3227,4891
2343,4,13384,685,3275,543
2343,5,5182,6585,3285,2041
2343,6,10881,1349,2725,4973
2344,1,14902,9759,685,575
2344,2,5428,11134,4828,4251
2344,3,6490,2912,2491,3279
2344,4,12126,6623,3267,4908
2344,5,13428,6035,1414,2250
2344,6,1858,719,2428,4428
2345,1,1146,6109,3946,5993
2345,2,7182,5776,1457,7133
2345,3,9156,11067,3357,4993
2345,4,11289,3055,566,6035
2345,5,10216,2180,3924,6525
2345,6,10814,2705,567,872
2346,1,5192,8665,3337,2845
2346,2,12008,10309,1092,2782
2346,3,7127,9522,1085,3260
2346,4,8343,10548,2906,6945
2346,5,13501,3582,1353,134
2346,6,11278,4900,2610,7606
2347,1,7414,722,3645,383
2347,2,1612,4797,4508,7228
2347,3,11008,155,2788,4587
2347,4,14009,1015,4886,5970
2347,5,12497,7925,2503,166
2347,6,5064,1338,619,6888
2348,1,12245,10258,1187,5552
2348,2,7925,9282,4241,6376
2348,3,9307,704,824,6870
2348,4,9197,1069,688,1054
2348,5,5046,1945,1965,288
2348,6,12247,11571,3418,3359
2349,1,14952,3460,2412,2036
2349,2,1644,6663,4665,4926
2349,3,2773,5821,2331,3173
2349,4,13008,6479,2319,55
2349,5,14312,7166,2343,5329
2349,6,1061,4265,674,1141
2350,1,4430,7972,4734,2754
2350,2,5867,8670,4113,590
2350,3,3638,2745,2632,4325
2350,4,7694,1930,3411,1178
2350,5,13567,1828,1299,2612
2350,6,2152,10348,3243,7073
2351,1,6841,5788,1017,6328
2351,2,1970,6212,4273,1621
2351,3,6682,8716,4337,4427
2351,4,2640,4739,1561,5629
2351,5,6763,6813,3492,414
2351,6,4056,3497,933,3350
2352,1,14261,226,2351,1439
2352,2,1055,9814,789,7662
2352,3,8909,3366,4592,6357
2352,4,7953,833,3207,269
2352,5,10381,3876,2328,4467
2352,6,7155,9179,3963,7644
2353,1,9084,7590,4229,7791
2353,2,9766,11986,2378,1053
2353,3,5437,7482,2602,7644
2353,4,9389,5425,2744,5421
2353,5,14265,8390,1369,7977
2353,6,9116,6162,672,3575
2354,1,9895,458,2460,1424
2354,2,1778,11099,3453,791
2354,3,9160,11063,2829,6468
2354,4,1663,2886,2271,291
2354,5,12280,10001,821,1648
2354,6,14449,9613,1698,2697
2355,1,10014,219,3185,757
2355,2,10767,8382,3183,6832
2355,3,2342,4968,1186,732
2355,4,1172,2280,4220,7400
2355,5,9942,650,584,3020
2355,6,13311,5858,4855,3808
2356,1,13899,7737,3515,5340
2356,2,5340,10630,884,452
2356,3,10292,3519,996,1534
2356,4,9445,7073,3913,881
2356,5,14320,7752,928,5969
2356,6,7672,10342,2435,4536
2357,1,10051,6424,938,5921
2357,2,4855,2319,2841,2389
2357,3,10887,7473,1994,7352
2357,4,8205,2070,3148,985
2357,5,2059,8625,3157,7052
2357,6,10832,5485,1399,7796
2358,1,13067,10686,2247,7644
2358,2,6070,5580,4655,2701
2358,3,11622,10811,2996,1600
2358,4,4998,4982,3673,5847
2358,5,4477,1148,3509,7678
2358,6,8509,6600,2551,3441
2359,1,1216,8663,4027,7834
2359,2,6850,1964,2896,5885
2359,3,3308,4433,2286,769
2359,4,13126,3992,3824,5208
2359,5,9633,3349,1538,6666
2359,6,4629,5190,4043,382
2360,1,8565,9465,1563,237
2360,2,7518,837,4517,4141
2360,3,1071,2359,4223,964
2360,4,9780,3346,4607,4383
2360,5,13837,7717,4557,2557
2360,6,10039,2404,4419,5700
2361,1,7087,5880,4977,3974
2361,2,7089,8255,4202,4220
2361,3,10078,8953,2009,7220
2361,4,13429,36,2493,1696
2361,5,1356,915,3383,7552
2361,6,11738,8380,3426,7498
2362,1,12477,503,2230,7248
2362,2,1239,8187,4082,7463
2362,3,6113,2963,735,7079
2362,4,7858,10329,650,5607
2362,5,12532,2511,1632,6221
2362,6,3023,563,853,4839
2363,1,9028,2267,2062,7845
2363,2,11050,10342,2905,708
2363,3,5922,9813,1398,2884
2363,4,8362,3406,2261,3342
2363,5,4738,5089,3717,2057
2363,6,1451,3521,2983,5117
2364,1,6342,11576,1330,5035
2364,2,14892,7777,4033,892
2364,3,9502,10297,561,996
2364,4,6126,7886,4870,4176
2364,5,9623,11495,1984,6328
2364,6,4476,11882,779,4765
2365,1,8869,11162,4519,5402
2365,2,14122,2676,2243,4099
2365,3,4500,8888,1395,5504
2365,4,13512,6187,1120,1881
2365,5,1870,7362,2551,1952
2365,6,5529,10108,4391,4618
2366,1,4202,3357,3716,166
2366,2,6199,8480,1378,1473
2366,3,8745,9860,4247,3330
2366,4,4943,159,2689,5497
2366,5,14733,9974,4574,6788
2366,6,14997,3545,2500,3387
2367,1,4666,2122,1274,4492
2367,2,9818,664,2687,6686
2367,3,2294,7264,3070,614
2367,4,5511,5071,4348,5171
2367,5,5264,7819,4545,5387
2367,6,7079,10196,1120,1060
2368,1,12396,6898,1593,2279
2368,2,2905,11660,1347,6611
2368,3,14956,2677,4932,1717
2368,4,8997,3229,3244,138
2368,5,9391,10546,4147,2788
2368,6,14935,11776,1612,7609
2369,1,12099,6962,1872,4501
2369,2,7701,3472,4864,335
2369,3,11610,587,4835,6768
2369,4,1806,828,3394,3231
2369,5,12776,9934,2582,723
2369,6,5766,11155,4386,2071
2370,1,11739,8521,1004,2808
2370,2,4042,2429,2640,1224
2370,3,4191,4745,4339,7284
2370,4,1956,11777,3850,849
2370,5,1953,2404,4587,6012
2370,6,14219,11616,1559,1976
2371,1,13759,2904,2826,4533
2371,2,10790,3797,4628,686
2371,3,2554,929,1997,7765
2371,4,11243,1120,3006,7251
2371,5,13017,11391,1192,5231
2371,6,9078,1656,1417,4513
2372,1,1416,10776,3681,4401
2372,2,14341,2386,2295,71
2372,3,2836,3187,3389,7281
2372,4,5635,1717,3757,4948
2372,5,1762,5473,3454,3215
2372,6,6606,4347,1362,4267
2373,1,13528,7115,4494,336
2373,2,5849,79,3316,3318
2373,3,7685,2170,3251,1956
2373,4,5502,3610,2392,7759
2373,5,12863,5787,3021,4695
2373,6,10054,10968,678,129
2374,1,2276,1094,3939,1110
2374,2,1860,7714,4177,412
2374,3,10118,6001,3997,2753
2374,4,6042,8526,2544,1551
2374,5,11247,7771,4123,208
2374,6,7328,1780,705,2644
2375,1,14745,282,2195,1487
2375,2,6019,10107,2666,6428
2375,3,11160,8946,2928,6262
2375,4,1535,340,3226,7857
2375,5,1903,7643,4421,1490
2375,6,9338,11941,4153,7917
2376,1,8856,10521,2639,7403
2376,2,9095,8609,1696,4388
2376,3,10816,6869,603,5000
2376,4,7139,5353,1078,7935
2376,5,3985,7341,3704,6180
2376,6,6964,7196,3663,560
2377,1,9856,137,1621,3598
2377,2,11444,2234,4836,3638
2377,3,14110,8185,2749,7534
2377,4,6089,11447,4344,2821
2377,5,8413,10663,3811,7008
2377,6,9420,8319,648,7495
2378,1,8969,5150,2375,2274
2378,2,8679,6999,882,2378
2378,3,10667,4505,2033,5101
2378,4,11473,2147,1676,1382
2378,5,3377,3263,3640,1859
2378,6,2136,11667,2929,7894
2379,1,5138,3819,3536,109
2379,2,10119,853,2336,4522
2379,3,4829,363,4666,992
2379,4,7037,6696,4397,5306
2379,5,13827,11476,4294,1330
2379,6,2913,3722,2436,6701
2380,1,14485,1868,2588,2354
2380,2,12018,9214,2342,3098
2380,3,11800,7439,1961,2317
2380,4,14774,9725,3269,3275
2380,5,9985,5353,4123,2293
2380,6,10745,5017,1001,3181
2381,1,1913,11008,2563,3428
2381,2,7292,11207,2485,2678
2381,3,12228,10717,4470,3335
2381,4,10467,5730,4101,1625
2381,5,10752,11537,3595,3140
2381,6,1010,8451,3581,5732
2382,1,8179,3657,3455,7812
2382,2,3794,11354,3027,5124
2382,3,9214,11447,3105,7297
2382,4,14693,8541,4596,7820
2382,5,3851,1085,3167,6891
2382,6,13303,423,3808,1327
2383,1,8278,10756,2956,6949
2383,2,2717,8668,2492,1617
2383,3,2483,4524,2660,2214
2383,4,2691,3837,2345,95
2383,5,5371,10727,4532,1227
2383,6,4861,5938,4027,139
2384,1,14541,5306,4377,6758
2384,2,14800,9563,3410,1253
2384,3,1997,8539,1786,323
2384,4,11908,9596,2397,6100
2384,5,13931,5204,4165,5529
2384,6,12191,11286,2274,6408
2385,1,11467,6790,3924,4794
2385,2,3526,8592,3734,1877
2385,3,1313,6684,3944,626
2385,4,10022,5329,2594,2377
2385,5,10486,9862,601,6349
2385,6,8385,11537,1861,773
2386,1,9172,2858,4268,7208
2386,2,14899,5170,4144,1117
2386,3,1018,8056,4502,2630
2386,4,12113,8018,3545,5657
2386,5,13968,2443,3737,7249
2386,6,12525,11389,4163,6489
2387,1,2446,3120,2381,5344
2387,2,14568,1754,1816,213
2387,3,2298,1484,3736,4721
2387,4,5663,802,583,5401
2387,5,11413,7842,979,7701
2387,6,12405,9628,2308,5782
2388,1,13858,4515,3148,1489
2388,2,7970,4943,2517,1401
2388,3,13555,6895,1277,4828
2388,4,11871,2817,4247,7802
2388,5,6923,2949,2140,3172
2388,6,5702,11368,4320,3713
2389,1,6787,10374,1457,619
2389,2,4537,11688,4832,7978
2389,3,4444,1518,3201,3536
2389,4,7732,2570,2527,5430
2389,5,8680,4654,3662,7762
2389,6,11513,9506,3633,6680
2390,1,4285,5068,2142,156
2390,2,4954,8661,4163,1530
2390,3,13999,3777,1848,1741
2390,4,13495,6898,1621,745
2390,5,6831,5912,1638,7706
2390,6,3492,5641,3962,6926
2391,1,7796,10784,2651,7690
2391,2,12668,3800,3103,2629
2391,3,8075,10617,945,3824
2391,4,10385,3428,3512,7603
2391,5,3944,10653,2979,6541
2391,6,5827,7070,3249,86
2392,1,8401,9630,2814,5125
2392,2,2450,7789,517,2942
2392,3,5992,10613,543,5280
2392,4,1322,4332,1795,7461
2392,5,10442,4441,1239,5972
2392,6,11211,9170,910,414
2393,1,4214,11487,2300,811
2393,2,9432,1357,1190,7719
2393,3,5853,5765,1561,4511
2393,4,2285,114,4905,3634
2393,5,8284,8927,2532,3169
2393,6,6281,4427,4988,1924
2394,1,3896,7387,2917,4668
2394,2,14525,4997,1189,1055
2394,3,3450,11635,2144,6416
2394,4,5411,3209,2203,5762
2394,5,7877,11598,4942,3102
2394,6,1783,9243,928,1895
2395,1,10380,1450,1852,5192
2395,2,6019,9030,2863,831
2395,3,5923,8290,2466,4773
2395,4,9384,3105,4689,5112
2395,5,7099,3783,4922,769
2395,6,12869,2443,2525,869
2396,1,4866,9313,3481,3576
2396,2,7621,6058,3859,1753
2396,3,6270,7720,2609,5864
2396,4,14023,6708,1580,559
2396,5,14518,6789,4478,4716
2396,6,3349,7240,556,6082
2397,1,7406,1459,2090,149
2397,2,6891,3989,823,2556
2397,3,3407,7299,3230,6670
2397,4,10595,9615,3805,3667
2397,5,7841,4553,4884,2654
2397,6,7373,235,4851,4032
2398,1,9472,9508,1541,7448
2398,2,5494,3011,755,5971
2398,3,12275,1896,917,2522
2398,4,11136,10187,4296,433
2398,5,9252,6304,3718,3031
2398,6,10196,3731,1745,626
2399,1,8942,11667,1220,5876
2399,2,2121,6278,4293,6109
2399,3,12091,6719,3893,774
2399,4,5186,8530,4793,1975
2399,5,6613,5641,4052,7890
2399,6,3491,1627,4607,7288
2400,1,1731,1910,3064,4882
2400,2,11567,2283,3096,27
2400,3,7443,9386,4792,6983
2400,4,11991,9943,3179,7443
2400,5,8522,133,3432,3291
2400,6,3175,11019,1922,6594
2401,1,14910,11838,999,2979
2401,2,10222,9136,1831,5982
2401,3,9746,6438,670,5557
2401,4,4188,11941,1102,210
2401,5,1748,3407,1727,3890
2401,6,5886,1393,3819,5165
2402,1,14037,10333,2947,5489
2402,2,9607,9659,1928,4349
2402,3,11691,8710,1246,2373
2402,4,5371,4267,2847,5259
2402,5,12322,3533,3805,2721
2402,6,5339,10027,1200,532
2403,1,13939,8140,1989,7757
2403,2,6207,7307,2855,1752
2403,3,4065,7907,3461,6807
2403,4,14789,11196,4147,4263
2403,5,3716,10385,1888,4093
2403,6,3625,3442,2303,5909
2404,1,5541,2701,762,1454
2404,2,9889,1614,1950,369
2404,3,6985,10419,2251,4801
2404,4,11124,7288,4735,699
2404,5,7368,8987,1243,3981
2404,6,10464,9208,2229,4411
2405,1,2894,10316,3933,4739
2405,2,3739,10798,1133,3010
2405,3,5979,6705,3788,4502
2405,4,9912,11709,1576,2398
2405,5,1653,3374,2053,1346
2405,6,10324,4834,752,5734
2406,1,6074,9110,3666,3515
2406,2,6463,10428,2671,5685
2406,3,4930,1800,4755,7629
2406,4,8445,7501,1880,1271
2406,5,13595,1485,1449,7015
2406,6,7880,4117,3419,6372
2407,1,6794,812,783,4162
2407,2,6717,8685,4121,6836
2407,3,2638,8197,2177,6101
2407,4,10683,11570,4573,4950
2407,5,11316,4651,3297,1068
2407,6,4442,456,2147,7080
2408,1,2797,8539,1914,2258
2408,2,11590,1070,2015,4512
2408,3,9725,10818,2240,5116
2408,4,6223,5644,987,6631
2408,5,6431,8268,3583,2052
2408,6,3764,10678,3186,1867
2409,1,12081,1550,2101,2341
2409,2,11464,4193,1826,1753
2409,3,1751,11879,4865,2039
2409,4,7633,1678,1686,7141
2409,5,12422,1736,4582,1829
2409,6,7137,10622,4810,6669
2410,1,14080,7160,3963,4519
2410,2,5869,6990,4676,2655
2410,3,2210,8325,4288,7990
2410,4,9010,8778,3409,6107
2410,5,1214,2362,2664,7946
2410,6,9509,4059,570,4702
2411,1,4312,3434,1545,2085
2411,2,1653,1797,4833,7710
2411,3,4964,5506,4484,3091
2411,4,14446,1849,4069,3188
2411,5,13954,5644,4059,516
2411,6,13352,2212,3830,6033
2412,1,10128,2292,4307,6733
2412,2,14328,7762,3467,1884
2412,3,11670,4089,4978,3583
2412,4,5427,838,1662,4865
2412,5,10488,6825,624,7446
2412,6,11272,8269,2852,1129
2413,1,11771,4206,4776,6800
2413,2,3412,9863,3300,4260
2413,3,9675,451,3601,1843
2413,4,10013,9779,1693,5786
2413,5,13034,2398,1027,1740
2413,6,11310,7284,4181,3625
2414,1,2994,633,2259,7095
2414,2,12372,3571,1812,6172
2414,3,14150,2394,3418,7997
2414,4,10958,7361,3569,5639
2414,5,2578,7280,2978,6923
2414,6,9531,7172,2987,3559
2415,1,12576,6509,2735,3144
2415,2,4302,8225,4055,7735
2415,3,4659,11619,4166,1254
2415,4,10876,6634,3295,176
2415,5,14322,8826,1995,2191
2415,6,9401,11595,1774,2289
2416,1,3612,2902,1699,4388
2416,2,7113,9260,2937,5581
2416,3,4461,11852,2704,6304
2416,4,6648,1976,4373,4318
2416,5,13011,10363,3352,5269
2416,6,13834,3974,3432,5646
2417,1,4459,3340,4611,4608
2417,2,10249,4449,3539,5223
2417,3,14600,142,1476,6841
2417,4,1336,10018,2923,7371
2417,5,3020,8780,2036,560
2417,6,10548,343,1879,2948
2418,1,6046,845,4153,3457
2418,2,13652,9462,997,4931
2418,3,6182,5711,3415,3066
2418,4,6359,9812,3652,7234
2418,5,3647,7109,1621,7674
2418,6,3005,5890,1178,2518
2419,1,11506,9951,1890,5405
2419,2,7961,9699,3126,3759
2419,3,12879,3879,1795,1183
2419,4,5963,2277,4185,4593
2419,5,8115,11815,2753,198
2419,6,11561,10599,957,3558
2420,1,10093,11400,4748,7812
2420,2,13597,11714,2815,7385
2420,3,1901,6900,4797,5978
2420,4,9551,7766,1636,5413
2420,5,13189,5284,1007,3817
2420,6,6272,8258,3127,675
2421,1,3328,1031,1804,3491
2421,2,14853,9842,4930,4283
2421,3,5908,1764,1058,3761
2421,4,10041,8159,2589,2225
2421,5,9169,8195,4905,3688
2421,6,10900,5199,2925,1410
2422,1,10134,2050,976,7250
2422,2,13346,7202,808,1423
2422,3,8543,11442,2701,4773
2422,4,9560,11331,3940,7585
2422,5,9434,2324,1180,3514
2422,6,11328,10476,2859,189
2423,1,9920,5715,514,3265
2423,2,9957,11430,1331,7402
2423,3,2269,3768,4578,2366
2423,4,5181,5447,714,3606
2423,5,9183,11083,3245,1549
2423,6,12547,2308,4535,4151
2424,1,9701,1688,3982,443
2424,2,6251,5864,3170,5745
2424,3,5058,10502,3891,1391
2424,4,7698,6971,976,4763
2424,5,3087,5442,3534,3028
2424,6,13642,4410,2311,4542
2425,1,11952,8354,4909,6008
2425,2,8305,11504,1384,2708
2425,3,2322,10455,2676,5293
2425,4,14438,9118,3122,1453
2425,5,12926,11307,2721,6716
2425,6,8307,3432,3843,7572
2426,1,5058,5236,4787,6266
2426,2,13556,8625,2675,5639
2426,3,10655,8375,635,5583
2426,4,8382,353,3433,4116
2426,5,13940,5425,1527,5852
2426,6,2979,3779,4232,929
2427,1,6192,7064,2652,3412
2427,2,9323,10559,1347,6168
2427,3,4495,4614,2417,2732
2427,4,14828,3879,4872,6817
2427,5,7575,11157,2638,3835
2427,6,12977,4072,834,6774
2428,1,8042,10295,1716,2926
2428,2,11824,4774,3845,3399
2428,3,11029,6421,1433,6957
2428,4,14827,10260,3523,4141
2428,5,3136,3862,3299,3137
2428,6,5992,1992,717,3504
2429,1,14602,3131,3085,6376
2429,2,13449,2798,4573,6365
2429,3,2283,358,2773,6408
2429,4,1068,2025,508,280
2429,5,2575,5314,1292,306
2429,6,4960,145,4065,442
2430,1,4926,8500,4277,5452
2430,2,8571,4678,4540,2418
2430,3,3721,576,1768,199
2430,4,7578,9600,3212,3824
2430,5,6340,4659,4420,3319
2430,6,6190,4578,3445,1753
2431,1,9196,1608,4066,948
2431,2,10210,5359,1842,1946
2431,3,10712,11189,1938,4031
2431,4,7036,1037,501,4497
2431,5,9721,7202,2629,6994
2431,6,5888,3554,1398,1509
2432,1,13856,1845,4099,3475
2432,2,3180,7484,3339,1258
2432,3,4756,8619,843,1148
2432,4,8247,3694,3738,4891
2432,5,12643,2682,4814,5513
2432,6,11838,6500,1231,2347
2433,1,11060,163,1966,4767
2433,2,6484,7232,2039,5757
2433,3,12008,5243,1733,6220
2433,4,14844,6990,3228,296
2433,5,4081,2164,2006,1923
2433,6,3244,10426,1177,3301
2434,1,13567,11927,3687,4059
2434,2,8594,7754,2114,596
2434,3,10315,6782,4115,4873
2434,4,12066,4909,2414,1823
2434,5,8600,10534,4890,7483
2434,6,5944,10943,2211,1561
2435,1,7194,10563,1121,7321
2435,2,4603,6214,651,1602
2435,3,13482,2933,2563,4318
2435,4,3720,6349,2919,4079
2435,5,12864,7542,3565,6529
2435,6,1570,11454,4549,3389
2436,1,9275,6273,873,6348
2436,2,9839,9474,1409,2390
2436,3,8495,1056,747,1690
2436,4,2802,5984,4357,603
2436,5,14800,4953,3936,5193
2436,6,12945,9474,3347,3619
2437,1,12145,3284,4454,7734
2437,2,3545,7622,524,1469
2437,3,10368,11720,2600,4578
2437,4,1235,11739,2113,4444
2437,5,14440,7865,4033,7157
2437,6,9979,2533,2339,3555
2438,1,5328,10311,3313,6969
2438,2,4365,10409,3915,6
2438,3,11218,6084,4289,4040
2438,4,10235,11801,999,2387
2438,5,10271,3838,3002,3299
2438,6,10277,11504,1907,3517
2439,1,5899,2541,955,1562
2439,2,2374,7597,4680,1587
2439,3,8554,1369,3058,4858
2439,4,7621,1143,2750,957
2439,5,1808,6373,1812,4835
2439,6,9229,11409,2985,1072
2440,1,4388,527,2066,7262
2440,2,10715,4776,3544,5890
2440,3,8774,3745,1997,6871
2440,4,5233,9116,2713,6348
2440,5,8780,3046,2689,6877
2440,6,14030,3824,4285,2101
2441,1,3201,2273,3226,5521
2441,2,12424,5039,2272,2095
2441,3,13673,248,525,3216
2441,4,6379,10248,3047,5385
2441,5,10540,10149,2724,3541
2441,6,9722,5156,4985,1343
2442,1,1918,6093,2580,6672
2442,2,1576,6910,672,6371
2442,3,5183,232,2584,5467
2442,4,11522,11726,1420,3179
2442,5,6189,1714,1633,7629
2442,6,11406,376,3933,3101
2443,1,7702,4782,2831,1822
2443,2,13488,9467,3363,2753
2443,3,7068,2094,672,7296
2443,4,11433,7663,3178,1499
2443,5,12619,915,2964,5349
2443,6,13888,10287,4995,3685
2444,1,1494,4518,4730,6461
2444,2,3731,9953,3492,103
2444,3,4587,11020,3968,1887
2444,4,4498,6027,2411,6093
2444,5,10300,1312,822,2822
2444,6,7862,7978,575,1466
2445,1,5723,4791,2613,3175
2445,2,1043,9950,2478,2916
2445,3,2441,9355,3705,1658
2445,4,4559,8415,1111,7817
2445,5,5175,4988,1932,5597
2445,6,6671,10972,2467,5462
2446,1,4046,1463,1327,4203
2446,2,13400,5294,2415,3597
2446,3,2892,2177,3352,4932
2446,4,3149,1261,2825,6981
2446,5,14100,1796,2127,1582
2446,6,11070,7143,3948,252
2447,1,2857,9985,3845,3302
2447,2,12994,813,3256,2824
2447,3,13941,7747,3252,1319
2447,4,12160,10047,2195,5342
2447,5,12689,5334,1156,6525
2447,6,5769,5060,4642,4777
2448,1,4421,7729,608,1204
2448,2,4037,6104,1078,6373
2448,3,3579,5564,4746,6678
2448,4,4988,10233,1912,3635
2448,5,10416,8102,710,580
2448,6,10923,4561,4826,5625
2449,1,11828,8445,3277,1231
2449,2,6755,6666,566,1859
2449,3,12120,8072,2598,6459
2449,4,12052,5689,4480,6292
2449,5,14034,7401,4360,2970
2449,6,9004,8272,3587,6119
2450,1,13435,8575,4004,3399
2450,2,13077,5480,3161,3572
2450,3,14889,2423,4755,7634
2450,4,11508,6313,3325,6318
2450,5,7362,1467,1968,2617
2450,6,9947,10489,2927,2877
2451,1,10900,3098,3528,1834
2451,2,3587,161,4354,516
2451,3,12583,6416,2860,6703
2451,4,14038,9713,2845,7108
2451,5,8989,11919,1608,7883
2451,6,3987,11552,4763,2043
2452,1,13775,5706,1039,7274
2452,2,2693,8621,1345,7794
2452,3,8082,11354,1054,2848
2452,4,8140,7734,1325,5652
2452,5,11670,2354,2960,2063
2452,6,10539,9195,4742,3690
2453,1,9870,8005,1041,1051
2453,2,7924,9966,566,3647
2453,3,13857,9186,3383,7945
2453,4,6554,3397,500,5711
2453,5,10431,8063,3843,7878
2453,6,5465,9752,892,5898
2454,1,1198,5172,4554,642
2454,2,7854,8706,3898,7190
2454,3,10678,3286,4461,7209
2454,4,13420,5160,1862,6525
2454,5,3006,4635,4604,2046
2454,6,3484,8039,2267,5573
2455,1,3318,6405,4968,494
2455,2,14201,8151,2009,2806
2455,3,3673,4209,1745,722
2455,4,11809,10587,4618,471
2455,5,13275,6170,2029,5964
2455,6,1586,8061,3586,6557
2456,1,1389,6936,2538,4126
2456,2,9970,974,1379,4887
2456,3,13045,11287,4426,1092
2456,4,3670,11929,2641,5115
2456,5,6929,3685,4131,249
2456,6,4890,3522,3973,7253
2457,1,4570,8219,3601,7169
2457,2,5552,9664,3351,3576
2457,3,9253,6171,1709,581
2457,4,12388,7318,2361,1915
2457,5,11687,8661,1542,3783
2457,6,7151,2367,2251,6348
2458,1,14949,8744,1702,5638
2458,2,3556,6323,571,4826
2458,3,14034,1282,644,5892
2458,4,9165,1518,3641,5255
2458,5,7059,9113,3747,4179
