customer_id,age,gender,income,occupation,city,tenure_years
1733,43,Female,350000,Student,New Jose,12
1734,38,Male,200000,Self-Employed,Luischester,15
1735,60,Female,350000,Salaried,Lake Michellestad,7
1736,40,Female,800000,Self-Employed,Robertmouth,9
1737,51,Female,350000,Student,Port William,8
1738,33,Female,500000,Self-Employed,South Debrashire,5
1739,48,Male,500000,Salaried,Amandaville,9
1740,22,Male,350000,Retired,New Bobby,18
1741,61,Female,500000,Self-Employed,Moralesland,6
1742,26,Male,200000,Retired,Porterland,14
1743,22,Female,1200000,Self-Employed,Port Danielville,3
1744,53,Female,200000,Student,North Misty,18
1745,44,Male,500000,Self-Employed,Dawsonstad,1
1746,56,Female,350000,Retired,Freemanmouth,17
1747,63,Male,500000,Salaried,New Kevin,16
1748,54,Female,500000,Retired,Parkerland,19
1749,45,Female,800000,Salaried,Vanessatown,19
1750,29,Female,500000,Retired,Pricefort,19
1751,53,Female,350000,Salaried,East Elizabethmouth,12
1752,60,Female,350000,Salaried,Mercerburgh,2
1753,45,Male,500000,Retired,Charlesview,6
1754,41,Female,500000,Salaried,Maddoxville,9
1755,63,Male,200000,Salaried,Tiffanyborough,10
1756,30,Female,500000,Self-Employed,Lozanostad,18
1757,44,Female,500000,Student,East Olivia,9
1758,51,Female,200000,Salaried,Lake Kurt,8
1759,29,Male,350000,Retired,Burchchester,4
1760,37,Female,200000,Retired,Bethview,3
1761,25,Female,500000,Retired,New Anita,15
1762,38,Male,1200000,Salaried,Nicoleville,13
1763,24,Male,1800000,Salaried,Lake Larryville,10
1764,51,Female,200000,Student,Lake Micheal,3
1765,29,Female,200000,Student,Coryside,11
1766,55,Male,1200000,Salaried,East Theodoreville,10
1767,33,Male,350000,Retired,Hodgefort,13
1768,32,Male,350000,Retired,North Madelineburgh,9
1769,27,Male,350000,Student,Andrewmouth,7
1770,60,Male,800000,Self-Employed,Alexanderborough,14
1771,46,Male,800000,Retired,West Angelafort,18
1772,40,Male,350000,Retired,Port Davidstad,17
1773,22,Male,1800000,Student,North Reginaldview,7
1774,48,Male,350000,Retired,New Lisaside,6
1775,23,Male,350000,Salaried,Nelsonberg,18
1776,31,Female,500000,Retired,Basston,5
1777,39,Male,350000,Retired,North Jeffrey,19
1778,36,Male,800000,Salaried,Brianland,9
1779,24,Female,800000,Retired,Lake Blake,12
1780,55,Male,800000,Self-Employed,Carolinefurt,17
1781,39,Male,1800000,Salaried,Brianfort,7
1782,50,Female,350000,Student,Codyville,16
1783,60,Female,800000,Retired,Port Jonathanbury,18
1784,48,Male,500000,Student,Leblancchester,19
1785,62,Female,500000,Student,Leahville,13
1786,33,Female,1200000,Retired,Ryanchester,10
1787,54,Male,350000,Self-Employed,Normanport,6
1788,44,Female,200000,Student,New Michael,6
1789,49,Female,350000,Self-Employed,South Jeremiah,17
1790,44,Male,350000,Self-Employed,East Chadhaven,19
1791,54,Female,200000,Student,South Jessicamouth,11
1792,58,Male,200000,Self-Employed,West Anthonyborough,19
1793,46,Female,200000,Salaried,Dennisbury,7
1794,50,Female,1200000,Retired,Port Aaron,19
1795,40,Female,350000,Student,East Michael,7
1796,29,Female,1800000,Salaried,New Adamside,8
1797,24,Male,500000,Salaried,Richardhaven,3
1798,60,Female,1200000,Self-Employed,Desireeshire,1
1799,47,Male,350000,Salaried,East Kimberlyville,7
1800,64,Male,350000,Student,Port Nichole,11
1801,62,Male,500000,Student,Lake Mallory,18
1802,56,Female,500000,Self-Employed,West Jasonfurt,17
1803,55,Male,800000,Student,Margaretberg,16
1804,52,Male,1200000,Salaried,Port Kellyborough,15
1805,55,Female,800000,Retired,Caldwelltown,16
1806,51,Male,200000,Self-Employed,Housestad,18
1807,34,Female,350000,Self-Employed,East Brian,15
1808,26,Female,350000,Salaried,East Stephenchester,18
1809,56,Female,350000,Retired,East Leslie,15
1810,23,Female,500000,Student,Stevensland,13
1811,61,Male,200000,Salaried,North Vincentton,8
1812,52,Female,500000,Self-Employed,Dianafurt,17
1813,33,Female,1800000,Self-Employed,Vangchester,15
1814,64,Female,500000,Self-Employed,Hamiltonview,2
1815,38,Male,500000,Student,New Parker,6
1816,34,Female,1800000,Self-Employed,North John,2
1817,37,Male,500000,Self-Employed,Harpermouth,3
1818,57,Male,800000,Salaried,West Cynthia,17
1819,63,Female,500000,Salaried,West Tiffany,2
1820,24,Female,500000,Student,Port Barbaraborough,2
1821,50,Female,500000,Self-Employed,Lake Teresamouth,7
1822,45,Male,500000,Student,East William,16
1823,61,Male,500000,Student,Port Walter,9
1824,25,Female,1200000,Self-Employed,Port Lisa,2
1825,29,Male,500000,Self-Employed,Byrdport,2
1826,49,Female,200000,Salaried,New Julie,14
1827,53,Female,800000,Retired,Allisonport,1
1828,53,Female,800000,Salaried,Port Jasminefurt,4
1829,24,Female,350000,Self-Employed,Doyleberg,11
1830,52,Male,800000,Salaried,West Carolyn,10
1831,61,Male,800000,Retired,North Dawn,6
1832,36,Female,350000,Salaried,West James,18
1833,62,Female,350000,Self-Employed,West Amyland,17
1834,33,Male,200000,Student,Brookschester,13
1835,57,Female,800000,Student,East Sarahton,10
1836,37,Female,1200000,Self-Employed,Jamieton,19
1837,50,Female,800000,Salaried,Ernestport,4
1838,23,Male,800000,Student,Curtisview,18
1839,62,Female,500000,Self-Employed,Riveraton,6
1840,42,Male,800000,Salaried,Joshuatown,4
1841,63,Female,350000,Retired,Ericamouth,14
1842,29,Male,200000,Retired,Port Thomas,12
1843,62,Female,350000,Student,South Teresa,19
1844,26,Male,350000,Student,Sullivanbury,6
1845,28,Female,350000,Retired,Port Catherine,17
1846,44,Male,500000,Student,East Steven,7
1847,39,Male,500000,Student,Sanchezland,3
1848,50,Male,500000,Salaried,Kylechester,11
1849,40,Male,800000,Salaried,Brendaborough,19
1850,61,Male,500000,Self-Employed,Kimton,1
1851,51,Male,350000,Retired,Sanchezbury,18
1852,37,Male,350000,Self-Employed,Riosstad,15
1853,42,Female,800000,Salaried,South Colleen,19
1854,64,Male,200000,Salaried,Jerrychester,18
1855,21,Female,800000,Student,North Margaretberg,6
1856,57,Male,350000,Salaried,Lake Mariafort,1
1857,47,Male,800000,Salaried,Lake Alicia,16
1858,64,Male,500000,Student,Padillaburgh,8
1859,46,Male,500000,Self-Employed,South Sarahshire,1
1860,56,Female,1200000,Retired,Ellisside,11
1861,37,Female,800000,Retired,Johnshire,7
1862,64,Female,500000,Retired,Johnmouth,12
1863,35,Female,1200000,Salaried,New Jesseton,13
1864,24,Female,800000,Salaried,Stevensbury,16
1865,27,Male,500000,Salaried,East Ashley,2
1866,30,Male,350000,Salaried,South Elizabethmouth,17
1867,57,Female,800000,Salaried,Brittanyville,9
1868,40,Female,800000,Student,Port Brittneystad,15
1869,26,Male,800000,Student,Pattonhaven,6
1870,53,Female,200000,Retired,Davisside,13
1871,27,Female,350000,Salaried,Kyleton,1
1872,35,Female,800000,Self-Employed,Grayfurt,5
1873,22,Male,800000,Self-Employed,North Rachel,1
1874,36,Female,1800000,Student,Teresastad,16
1875,34,Male,500000,Student,Jamesport,3
1876,35,Female,500000,Salaried,East Anna,2
1877,53,Male,1200000,Salaried,New Patricia,7
1878,23,Male,800000,Salaried,Lake Tracy,18
1879,63,Female,200000,Salaried,South Jennifer,1
1880,34,Female,800000,Self-Employed,West Shelleymouth,6
1881,59,Female,500000,Self-Employed,Ashleechester,2
1882,50,Female,800000,Self-Employed,Timothybury,17
1883,53,Male,350000,Self-Employed,North Cynthiamouth,15
1884,62,Male,500000,Student,Davisburgh,12
1885,36,Male,800000,Salaried,Port Brianmouth,15
1886,47,Male,800000,Salaried,East Tonyaburgh,14
1887,22,Female,350000,Salaried,Griffinfort,18
1888,27,Female,500000,Salaried,Port Anitachester,1
1889,31,Female,200000,Salaried,North Aaronmouth,5
1890,63,Male,200000,Retired,North Jenniferchester,9
1891,44,Female,200000,Student,Port Joanberg,1
1892,37,Male,350000,Self-Employed,Michaelberg,2
1893,52,Male,500000,Student,Dennismouth,9
1894,24,Male,1200000,Self-Employed,North Alexanderfurt,18
1895,50,Female,350000,Retired,Rachelstad,11
1896,41,Female,500000,Student,Darrelltown,10
1897,37,Female,350000,Self-Employed,West Chloefort,16
1898,40,Female,1200000,Student,North Teresa,18
1899,37,Female,350000,Self-Employed,Port Ronald,17
1900,49,Male,350000,Student,Maryhaven,18
1901,40,Male,500000,Self-Employed,Mcintoshview,15
1902,63,Female,200000,Student,Veronicamouth,13
1903,35,Female,500000,Self-Employed,Philipborough,5
1904,39,Female,200000,Retired,Port Karla,14
1905,48,Female,500000,Retired,Seanside,3
1906,22,Female,1200000,Student,Isaactown,19
1907,37,Female,350000,Salaried,Anthonybury,12
1908,23,Male,500000,Salaried,Meghanland,3
1909,28,Female,800000,Self-Employed,New Tylerhaven,7
1910,56,Male,800000,Student,New Antoniobury,1
1911,45,Male,500000,Salaried,East Benjamin,16
1912,36,Male,500000,Salaried,Lake Anthonymouth,7
1913,48,Female,500000,Self-Employed,Tammyshire,16
1914,27,Male,800000,Student,South David,11
1915,46,Female,350000,Self-Employed,Robinsonborough,7
1916,53,Female,800000,Retired,New Roy,13
1917,40,Male,350000,Student,Nicholasmouth,4
1918,46,Male,1800000,Retired,Carrilloburgh,14
1919,64,Male,500000,Retired,Timothyborough,12
1920,46,Female,500000,Salaried,Brennanmouth,13
1921,34,Male,350000,Self-Employed,Martinton,2
1922,64,Male,200000,Retired,North Sarahborough,16
1923,56,Male,200000,Self-Employed,North Peter,10
1924,29,Male,350000,Retired,West Kylechester,13
1925,43,Female,350000,Salaried,North Christophershire,16
1926,22,Male,350000,Retired,Port Madisonshire,14
1927,23,Male,500000,Salaried,Philipberg,8
1928,22,Female,1200000,Student,Burchhaven,14
1929,36,Male,350000,Salaried,Port Samuel,12
1930,26,Male,500000,Student,Shaunfort,4
1931,42,Female,200000,Retired,South Javierport,19
1932,60,Female,500000,Salaried,New Nicholasville,16
1933,39,Male,350000,Student,Masontown,11
1934,57,Male,800000,Student,Jordanville,5
1935,31,Female,350000,Self-Employed,New Shannonmouth,3
1936,25,Female,800000,Retired,Edwardborough,5
1937,29,Female,500000,Salaried,Port Brianmouth,6
1938,37,Female,500000,Retired,Phillipsfort,8
1939,41,Male,800000,Retired,West Jacobview,6
1940,28,Female,1200000,Student,Hesterborough,3
1941,34,Female,350000,Retired,New Williamberg,10
1942,32,Male,350000,Self-Employed,Lake Travis,14
1943,54,Female,200000,Self-Employed,Stevenland,17
1944,37,Male,800000,Salaried,Butlerville,19
1945,21,Female,500000,Self-Employed,Nathanborough,4
1946,62,Male,350000,Self-Employed,West Robertchester,10
1947,41,Male,500000,Student,West Phillip,4
1948,38,Male,800000,Self-Employed,East Michelle,2
1949,32,Female,800000,Student,Laraburgh,2
1950,26,Male,350000,Retired,Lake Matthewtown,19
1951,31,Female,500000,Retired,Lake Kennethview,12
1952,29,Male,500000,Self-Employed,Port Katie,11
1953,56,Female,350000,Salaried,Williamsville,16
1954,28,Male,800000,Salaried,West Erinberg,10
1955,32,Male,500000,Self-Employed,Lake Eric,16
1956,41,Male,800000,Salaried,New Davidville,12
1957,50,Male,1200000,Salaried,Olsentown,7
1958,29,Male,350000,Student,South Troy,6
1959,58,Male,200000,Retired,Davidfort,12
1960,42,Male,350000,Student,Brownside,6
1961,37,Male,500000,Self-Employed,Lopezbury,6
1962,44,Female,350000,Retired,Port Ashley,8
1963,41,Female,500000,Self-Employed,Gambleland,7
1964,44,Male,500000,Retired,Jennyborough,18
1965,48,Male,200000,Self-Employed,Lake Jeff,12
1966,62,Female,350000,Self-Employed,Port Zacharyborough,14
1967,62,Female,200000,Retired,North Jacqueline,11
1968,43,Male,200000,Self-Employed,Ruizmouth,8
1969,43,Female,200000,Retired,West Sierraborough,7
1970,60,Male,1200000,Salaried,Hamptontown,2
1971,38,Male,200000,Self-Employed,Richardton,5
1972,54,Female,500000,Self-Employed,New Shawn,19
1973,38,Male,350000,Self-Employed,Phammouth,8
1974,50,Female,350000,Salaried,South John,10
1975,43,Male,800000,Salaried,Alexanderfurt,11
1976,22,Female,1800000,Self-Employed,East Charleston,4
1977,53,Male,500000,Retired,Port Maria,8
1978,45,Female,350000,Student,West Rodneyburgh,19
1979,38,Male,500000,Retired,East Bryanview,19
1980,43,Male,350000,Retired,Port Diana,16
1981,21,Female,200000,Student,Lake Kristi,2
1982,28,Male,350000,Retired,Theresaport,16
1983,25,Male,350000,Student,Mackstad,13
1984,39,Female,350000,Self-Employed,Lake Trevor,8
1985,32,Male,1200000,Student,West David,12
1986,48,Female,500000,Student,Matthewview,5
1987,42,Male,800000,Salaried,Moniquemouth,5
1988,27,Male,1200000,Salaried,Brittneyland,12
1989,36,Male,200000,Retired,North Laurachester,9
1990,52,Male,350000,Student,Stephaniemouth,13
1991,25,Female,350000,Student,Lake Jodi,13
1992,61,Male,200000,Self-Employed,Brandishire,18
1993,35,Female,350000,Student,Doylechester,7
1994,60,Female,500000,Retired,South Micheal,3
1995,35,Female,350000,Student,Port Cynthiachester,6
1996,21,Female,350000,Self-Employed,Lake Deniseborough,12
1997,46,Female,1200000,Retired,Toddville,16
1998,47,Male,800000,Student,North Sean,13
1999,43,Female,1800000,Student,East Dana,4
2000,60,Female,500000,Student,South Markmouth,10
2001,45,Female,200000,Self-Employed,Brownberg,5
2002,53,Male,200000,Self-Employed,East Taylorhaven,12
2003,25,Female,1200000,Self-Employed,Jeromefort,3
2004,25,Male,1800000,Self-Employed,East Denisehaven,2
2005,33,Female,500000,Student,Lake Dennisview,13
2006,34,Male,200000,Self-Employed,New Tracy,6
2007,24,Female,500000,Salaried,Kyleberg,7
2008,61,Male,800000,Self-Employed,Saundersfurt,19
2009,30,Female,200000,Retired,Port Richardville,15
2010,58,Male,350000,Salaried,South Alexis,19
2011,30,Female,350000,Self-Employed,Dylanborough,4
2012,51,Female,500000,Salaried,North Nicole,8
2013,56,Male,1800000,Retired,Kellymouth,12
2014,54,Female,800000,Student,Port Matthewborough,3
2015,29,Male,1200000,Self-Employed,North Michellestad,18
2016,63,Female,1200000,Retired,East Veronica,2
2017,61,Male,500000,Self-Employed,Rebeccaview,9
2018,35,Female,350000,Self-Employed,Phillipsmouth,16
2019,32,Male,350000,Self-Employed,Curtismouth,2
2020,62,Male,350000,Salaried,Port Richard,17
2021,47,Female,1200000,Self-Employed,West Catherinemouth,14
2022,62,Male,800000,Self-Employed,North Jacobborough,17
2023,58,Male,800000,Student,Johnsonchester,4
2024,29,Female,500000,Student,Kennethhaven,2
2025,44,Female,200000,Retired,South Angelaside,15
2026,51,Male,800000,Salaried,North Jennifer,16
2027,63,Male,500000,Salaried,West Kennethshire,17
2028,46,Female,500000,Student,Markberg,15
2029,33,Female,1200000,Student,Melissaberg,4
2030,36,Male,500000,Self-Employed,East Shellybury,12
2031,50,Female,1800000,Retired,Traciland,17
2032,42,Male,1200000,Student,Kimberlyberg,18
2033,32,Male,500000,Retired,East Rachel,4
2034,51,Male,1200000,Salaried,West Maryton,15
2035,43,Female,1800000,Student,Timothymouth,5
2036,41,Male,350000,Student,Emilyfurt,18
2037,57,Female,1200000,Retired,Pollardview,13
2038,38,Female,350000,Retired,South William,4
2039,56,Male,800000,Student,Edwardborough,19
2040,64,Female,350000,Retired,Port Justinburgh,12
2041,24,Male,350000,Retired,Port Blake,2
2042,25,Male,200000,Student,Port Jasmineville,10
2043,61,Male,350000,Retired,Simpsonborough,5
2044,30,Male,350000,Self-Employed,West Eric,19
2045,41,Female,200000,Retired,North Tiffanystad,17
2046,59,Female,500000,Salaried,Robertsview,17
2047,29,Female,200000,Self-Employed,Port Williambury,8
2048,58,Female,500000,Salaried,Lake Drew,19
2049,56,Female,500000,Student,Lake Derrickland,13
2050,34,Male,500000,Self-Employed,Jamesberg,11
2051,56,Female,500000,Student,Christinaville,10
2052,51,Female,1200000,Self-Employed,Jacksonport,1
2053,27,Female,350000,Self-Employed,South Mckenziebury,16
2054,43,Male,200000,Retired,South Andrew,6
2055,45,Male,1800000,Self-Employed,South Renee,18
2056,26,Male,1800000,Student,Lake Micheleville,19
2057,53,Male,1800000,Self-Employed,Courtneychester,3
2058,62,Male,500000,Self-Employed,East Todd,9
2059,60,Female,350000,Self-Employed,Stewarttown,13
2060,58,Male,200000,Salaried,New Elizabeth,12
2061,54,Male,350000,Retired,New Dennis,16
2062,43,Male,350000,Salaried,Lisastad,13
2063,43,Female,800000,Student,Simmonsmouth,2
2064,39,Female,1200000,Retired,South Kimberly,7
2065,62,Female,1800000,Retired,West Hayley,9
2066,37,Male,200000,Student,Matthewberg,2
2067,56,Female,800000,Self-Employed,Karenburgh,5
2068,59,Male,1200000,Salaried,Austinview,7
2069,37,Female,1200000,Retired,Carriehaven,8
2070,24,Male,1800000,Student,South Dylanstad,5
2071,50,Female,500000,Self-Employed,Whitefort,9
2072,24,Female,500000,Salaried,West Cynthiamouth,14
2073,25,Female,500000,Student,East Shawntown,19
2074,32,Male,200000,Salaried,Holtton,11
2075,55,Male,200000,Retired,South Brian,1
2076,35,Male,200000,Student,Nathanshire,9
2077,35,Female,200000,Student,Pachecofurt,3
2078,42,Male,800000,Student,New Evelynside,13
2079,32,Male,800000,Student,East Shawn,17
2080,21,Female,350000,Student,Natashatown,7
2081,42,Female,500000,Self-Employed,Heatherfort,14
2082,52,Female,500000,Retired,Holmesfurt,18
2083,59,Male,1200000,Retired,Hoganville,18
2084,64,Female,500000,Student,West Laurie,2
2085,27,Female,350000,Student,Lake Melindamouth,6
2086,29,Female,1200000,Self-Employed,Port Jamesshire,14
2087,28,Male,1800000,Self-Employed,Lake Kelliborough,3
2088,38,Male,350000,Student,Stevenville,4
2089,59,Male,1800000,Retired,Lawsonchester,12
2090,22,Female,500000,Self-Employed,South Michele,16
2091,40,Male,350000,Self-Employed,Benderburgh,4
2092,35,Female,350000,Salaried,Bobbyland,1
2093,27,Male,350000,Retired,Angelatown,12
2094,62,Female,350000,Self-Employed,South Ericafort,18
2095,62,Female,350000,Retired,Joneshaven,12
2096,59,Female,500000,Student,Edwardshaven,10
2097,35,Male,500000,Retired,Aaronbury,17
2098,24,Male,500000,Self-Employed,Annview,9
2099,51,Male,800000,Self-Employed,Timothychester,7
2100,54,Female,200000,Retired,Phillipsbury,6
2101,54,Male,800000,Retired,North Brandon,14
2102,26,Female,800000,Student,West Elizabeth,18
2103,52,Female,350000,Student,Terribury,10
2104,23,Female,200000,Student,Gutierrezchester,16
2105,37,Male,500000,Retired,Rodriguezview,2
2106,24,Male,200000,Student,North Dannyshire,17
2107,26,Male,800000,Self-Employed,West Elizabethton,10
2108,29,Female,350000,Student,Davismouth,19
2109,41,Female,350000,Retired,Christopherchester,4
2110,44,Female,1800000,Salaried,West Codyport,3
2111,24,Female,350000,Student,Davilahaven,8
2112,55,Female,350000,Self-Employed,Troymouth,12
2113,45,Male,800000,Student,Rogersfurt,4
2114,34,Female,200000,Retired,East Ashleychester,6
2115,37,Male,350000,Salaried,Mosleyshire,17
2116,55,Male,500000,Student,Mcdonaldfurt,2
2117,33,Male,500000,Student,Karenborough,11
2118,46,Female,500000,Student,Timothymouth,11
2119,23,Female,350000,Retired,Robertsview,12
2120,44,Female,1200000,Retired,Grimesbury,7
2121,59,Female,200000,Retired,Donnatown,13
2122,32,Female,500000,Self-Employed,Mayotown,10
2123,53,Male,350000,Salaried,New Kennethton,16
2124,55,Male,500000,Self-Employed,Whitestad,5
2125,46,Female,500000,Salaried,Port Matthewport,7
2126,30,Male,500000,Self-Employed,Townsendland,2
2127,23,Female,200000,Salaried,East Mary,11
2128,27,Male,350000,Salaried,East Donald,6
2129,61,Female,200000,Salaried,Edwinport,2
2130,36,Male,500000,Retired,Berryville,7
2131,59,Male,1200000,Salaried,Levihaven,11
2132,26,Female,800000,Self-Employed,Lake Brittney,14
2133,26,Male,350000,Retired,South Jamesshire,15
2134,49,Female,500000,Self-Employed,Perrymouth,17
2135,53,Male,500000,Student,Kirstenhaven,15
2136,25,Female,200000,Self-Employed,Fisherburgh,6
2137,57,Male,500000,Self-Employed,Kristinland,10
2138,35,Male,200000,Salaried,East Donnashire,16
2139,64,Female,800000,Student,New Colin,1
2140,36,Female,200000,Retired,Jeremyview,3
2141,54,Female,1200000,Retired,New Angela,13
2142,61,Male,350000,Self-Employed,Port Jasonfort,5
2143,48,Female,1200000,Retired,Huntville,13
2144,40,Female,500000,Student,West Kristiborough,13
2145,47,Female,350000,Self-Employed,West Jessica,7
2146,62,Male,1200000,Retired,North Gwendolyn,6
2147,25,Female,1200000,Student,South Hunter,2
2148,35,Female,500000,Student,West Tyler,16
2149,51,Male,500000,Student,Port Shannonmouth,19
2150,59,Male,1800000,Salaried,North Ryanville,3
2151,49,Male,1200000,Student,Jacobville,1
2152,58,Female,800000,Retired,West Heathertown,1
2153,41,Male,500000,Retired,North Mary,6
2154,22,Female,200000,Student,South Joshua,11
2155,38,Male,1200000,Retired,New Rebecca,3
2156,55,Female,800000,Self-Employed,Susanfort,7
2157,21,Male,1200000,Student,Justinville,6
2158,40,Male,200000,Retired,Atkinschester,19
2159,22,Female,800000,Retired,Port Rachelbury,12
2160,30,Male,200000,Self-Employed,East Catherinechester,2
2161,54,Female,500000,Retired,Chadburgh,10
2162,32,Male,350000,Student,Port Elizabethborough,17
2163,26,Male,1200000,Retired,Mcbrideburgh,3
2164,30,Male,800000,Student,South Jefferyshire,13
2165,46,Female,800000,Student,North Michele,12
2166,46,Female,350000,Self-Employed,Ryanborough,15
2167,36,Male,200000,Self-Employed,Silvamouth,5
2168,23,Male,1200000,Student,New Nicolemouth,13
2169,36,Male,500000,Retired,Lake Cynthiamouth,2
2170,47,Female,800000,Student,New Brian,6
2171,45,Female,1200000,Self-Employed,West Andreaville,8
2172,53,Female,500000,Salaried,Wagnerburgh,6
2173,41,Male,350000,Salaried,West Susan,8
2174,51,Male,500000,Self-Employed,Huffside,16
2175,29,Male,200000,Student,Hatfieldside,10
2176,49,Female,800000,Self-Employed,Scottview,4
2177,40,Female,350000,Salaried,North Timothyville,5
2178,42,Male,1200000,Salaried,Tylerton,9
2179,60,Male,200000,Salaried,Port Erin,6
2180,48,Female,200000,Self-Employed,Woodberg,14
2181,53,Female,500000,Retired,Stacyville,13
2182,46,Female,500000,Retired,South Rhonda,17
2183,63,Female,800000,Retired,Williambury,8
2184,43,Male,800000,Student,South Jennifermouth,10
2185,27,Male,800000,Self-Employed,Aliciaborough,9
2186,47,Male,800000,Student,South Janiceside,2
2187,45,Female,800000,Salaried,West Brandi,1
2188,43,Female,500000,Self-Employed,New Juanmouth,3
2189,26,Male,500000,Student,New Pamelachester,6
2190,22,Female,200000,Salaried,Jeffreyville,18
2191,43,Male,800000,Self-Employed,South Carlfort,5
2192,40,Female,1200000,Retired,Loriport,16
2193,40,Male,500000,Salaried,Dominguezview,17
2194,21,Male,200000,Retired,East Aaron,13
2195,50,Male,350000,Self-Employed,Kyleville,3
2196,31,Female,350000,Retired,Adrianton,12
2197,46,Female,500000,Student,Lake Donaldport,10
2198,55,Male,1800000,Salaried,Aprilville,4
2199,36,Male,350000,Student,East Jennifer,17
2200,35,Female,350000,Student,South Benjaminbury,2
2201,31,Male,800000,Student,West Eric,19
2202,24,Male,500000,Self-Employed,New Jenny,3
2203,33,Male,1800000,Self-Employed,West Joseph,18
2204,54,Female,350000,Student,Mosleyside,10
2205,43,Male,800000,Self-Employed,Scottmouth,7
2206,23,Female,350000,Salaried,Port Theresa,17
2207,46,Female,350000,Self-Employed,Juanfort,16
2208,35,Male,350000,Salaried,Lake Katherine,7
2209,52,Female,1800000,Self-Employed,Markland,18
2210,56,Female,350000,Salaried,Lake Alexbury,13
2211,21,Male,500000,Self-Employed,West Jeremystad,3
2212,50,Female,200000,Salaried,Nixonland,16
2213,39,Female,800000,Salaried,Dillonland,19
2214,42,Male,500000,Student,Lake Daniel,13
2215,57,Male,200000,Salaried,Michaelburgh,4
2216,24,Male,1200000,Retired,Ericaton,18
2217,36,Male,800000,Student,Suzanneshire,2
2218,41,Female,350000,Retired,South Karaburgh,12
2219,59,Male,200000,Salaried,West Mark,17
2220,36,Female,500000,Student,North Christopher,19
2221,29,Male,500000,Student,Conniefurt,17
2222,57,Male,350000,Retired,Reneemouth,16
2223,34,Female,1800000,Student,East Kelly,3
2224,59,Female,200000,Self-Employed,West Julie,19
2225,40,Male,350000,Student,Port Miguelburgh,9
2226,39,Female,1200000,Retired,West Tammiechester,18
2227,36,Female,500000,Self-Employed,Lake Angela,7
2228,34,Male,500000,Self-Employed,East Katie,3
2229,25,Female,800000,Student,Oliviafort,10
2230,52,Female,1200000,Student,Lake Brittneybury,17
2231,25,Female,1200000,Salaried,Sarahton,9
2232,53,Female,500000,Self-Employed,Jamesfort,18
2233,29,Male,350000,Student,New Robinburgh,18
2234,34,Male,350000,Student,Nancyhaven,6
2235,62,Male,200000,Retired,Michaelside,4
2236,38,Male,500000,Retired,East Elizabeth,17
2237,64,Male,1200000,Student,New Dawn,11
2238,34,Female,1800000,Retired,Kristinamouth,18
2239,62,Female,200000,Salaried,Lewisborough,13
2240,62,Male,1200000,Salaried,Lake Dianaton,16
2241,45,Male,800000,Self-Employed,West Jeremyburgh,13
2242,24,Male,500000,Salaried,Simschester,1
2243,48,Male,350000,Salaried,Jennifershire,8
2244,64,Female,800000,Self-Employed,Parkerborough,5
2245,25,Male,1800000,Salaried,Port Gina,9
2246,62,Female,350000,Retired,East Paul,3
2247,50,Female,350000,Salaried,North David,3
2248,46,Female,350000,Self-Employed,East Craigchester,9
2249,46,Male,350000,Salaried,Oconnorburgh,3
2250,24,Male,500000,Retired,Yangmouth,13
2251,59,Male,1800000,Retired,North Angelside,9
2252,22,Male,200000,Student,East Timothy,9
2253,64,Female,200000,Student,Donnafort,12
2254,22,Male,350000,Student,North Susanbury,13
2255,25,Male,500000,Salaried,Annestad,12
2256,30,Female,800000,Salaried,West Daniel,11
2257,45,Male,800000,Salaried,Dariusfort,7
2258,26,Male,500000,Self-Employed,Meganstad,3
2259,33,Female,200000,Self-Employed,Floydtown,6
2260,63,Male,350000,Self-Employed,Grayville,17
2261,62,Male,800000,Retired,Port Henry,4
2262,22,Male,350000,Student,Bartonberg,2
2263,46,Female,350000,Retired,Allenshire,4
2264,60,Male,200000,Self-Employed,Joshuatown,12
2265,42,Male,350000,Retired,North Elizabethmouth,18
2266,63,Female,800000,Self-Employed,North Brandon,8
2267,54,Female,350000,Student,New Michaelland,9
2268,40,Female,800000,Student,Michaelton,19
2269,25,Female,350000,Retired,Williamsview,8
2270,39,Female,200000,Student,Hickmanstad,8
2271,52,Male,500000,Self-Employed,Martinberg,19
2272,62,Female,800000,Student,Lake Diane,9
2273,53,Female,500000,Retired,Lake Joe,19
2274,53,Female,350000,Retired,Jefffort,7
2275,46,Male,350000,Salaried,South Julialand,8
2276,25,Female,500000,Salaried,West Jeremiahmouth,5
2277,46,Male,500000,Student,Port Josephfort,15
2278,33,Male,200000,Student,Mcdonaldhaven,11
2279,43,Male,200000,Self-Employed,Westside,18
2280,50,Female,1200000,Salaried,Joshuashire,13
2281,59,Female,500000,Self-Employed,Port Christinaside,16
2282,21,Male,200000,Salaried,Mcgeefort,2
2283,26,Female,800000,Student,South Danielle,6
2284,62,Male,800000,Self-Employed,Wilsonburgh,9
2285,28,Female,500000,Student,Jefferyton,17
2286,49,Male,350000,Self-Employed,Smithville,14
2287,42,Female,500000,Student,North Calvin,7
2288,32,Male,500000,Retired,Lutzchester,19
2289,43,Male,500000,Salaried,Port Heather,8
2290,45,Female,500000,Retired,Powellfurt,9
2291,30,Male,800000,Retired,West Rhonda,9
2292,35,Male,500000,Student,Victorstad,13
2293,54,Male,800000,Retired,Port Lauraside,2
2294,55,Male,500000,Salaried,Erictown,10
